Transaction Arrival Rate,Block Size,Latency,Throughput,Latency_Pred,Throughput_Pred
20.1,90.0,1.11,19.5,1.120780683140175,21.106063928579893
20.1,95.0,1.11,19.3,1.1208002379610003,20.984477469260266
20.1,100.0,1.11,19.3,1.1235126956902246,21.683116224216032
20.1,105.0,1.16,19.3,1.1404741868044286,20.40539079585763
20.1,110.0,1.11,19.5,1.1255855340742136,21.273223397092686
20.1,115.0,1.14,19.4,1.1323279206046173,21.161681635417256
20.1,120.0,1.12,19.3,1.1261991934445532,21.145921695944775
20.1,125.0,1.12,19.4,1.125411850256831,21.214345143378942
20.1,130.0,1.13,19.5,1.1252119937667955,21.23136885750582
20.1,135.0,1.13,19.4,1.1290339830312004,21.21743552417248
20.1,140.0,1.12,19.4,1.1265594376668226,21.230530610822868
20.1,145.0,1.14,19.3,1.1266638604649792,21.163320168590303
20.1,150.0,1.12,19.4,1.1266511400644872,21.207140093768476
20.0,155.0,1.11,19.3,1.1250683484435977,21.16682983213915
20.1,160.0,1.11,19.4,1.1243269045538251,21.18718684056308
20.0,165.0,1.11,20.0,1.1239131266683886,21.17144908251435
20.1,170.0,1.12,19.5,1.1272054688925082,21.212604638069894
20.1,175.0,1.15,19.5,1.1299196601502461,21.2156450421103
20.1,180.0,1.13,19.4,1.1317032256284398,21.204013930999185
20.1,185.0,1.13,19.4,1.131714062891794,21.244869611850806
20.1,190.0,1.11,19.3,1.123909734333591,21.23260294518416
20.1,195.0,1.11,19.5,1.1231083080677684,21.218156413137596
20.1,200.0,1.12,19.5,1.1269387960692723,21.227028362982832
20.1,205.0,1.11,19.4,1.1239492840707792,21.223456666996153
20.1,210.0,1.14,19.5,1.1311056604836913,21.22999483668904
20.1,215.0,1.14,19.6,1.134196148485195,21.24346150335571
20.1,220.0,1.13,19.3,1.1307263364627473,21.23595519523678
20.1,225.0,1.1,19.4,1.1215665367747434,21.230755195236775
20.1,230.0,1.12,19.6,1.1273805400960737,21.206355195236775
20.1,235.0,1.12,19.4,1.127589257002199,21.216540092143383
20.1,240.0,1.12,19.3,1.128023236481671,21.250062732938666
20.1,245.0,1.12,19.3,1.1268908525572754,21.19093231920059
20.1,250.0,1.11,19.5,1.124221611374824,21.19095706642956
20.1,255.0,1.12,19.3,1.1255069326410958,21.182396223697104
20.0,260.0,1.12,19.3,1.1265714912679061,21.203007940545024
20.1,265.0,1.12,19.5,1.125172124382774,21.20171435807994
20.1,270.0,1.1,19.4,1.120057369912503,21.20500155725348
20.1,275.0,1.11,19.4,1.1229716701489862,21.203934890586815
20.1,280.0,1.11,19.3,1.1238276875033855,21.18946822392017
20.1,285.0,1.13,19.4,1.12737892821775,21.20275665300491
20.1,290.0,1.14,19.6,1.1365150555325676,21.295740586232235
20.1,295.0,1.12,19.5,1.1304844767622213,21.25133530805294
20.1,300.0,1.11,19.5,1.1260700626102393,21.211906045162465
20.1,305.0,1.13,19.4,1.1300362390290037,21.204706045162457
20.1,310.0,1.14,19.4,1.1345290445226737,21.218854949190877
20.1,315.0,1.12,19.5,1.1292940701429541,21.17526239016109
20.1,320.0,1.12,19.3,1.1291001851281024,21.13739944938473
20.1,325.0,1.14,19.4,1.1356094669655816,21.222952198421634
20.1,330.0,1.16,19.4,1.1378999454328198,21.224618865088296
20.1,335.0,1.15,19.4,1.1383886987572234,21.223092839178662
20.1,340.0,1.11,19.3,1.1258808451995868,21.19503288137347
20.1,345.0,1.12,19.4,1.1288597152421842,21.25423288137346
20.1,350.0,1.12,20.0,1.1273717985807832,21.32738529377935
20.1,355.0,1.11,19.4,1.1240452487380956,21.259992303096176
20.1,360.0,1.1,20.0,1.1203986936353385,21.371423281330493
20.1,365.0,1.14,19.4,1.1337142551884187,21.262023281330485
20.1,370.0,1.1,19.5,1.1228148712346926,21.256856614663825
20.1,375.0,1.14,19.4,1.1355296324261805,21.216821475780197
20.1,380.0,1.13,19.3,1.132990800770913,21.236880207323726
20.1,385.0,1.12,19.6,1.130081648148447,21.292277241524253
20.1,390.0,1.12,19.4,1.1254083266145618,21.24369069271203
20.1,395.0,1.12,19.5,1.1251008994244167,21.282989255191897
20.1,400.0,1.11,19.3,1.1225734722342733,21.22918206536398
25.1,10.0,0.17,25.1,0.2686165099777317,26.13016832620003
25.1,15.0,0.29,24.0,0.3383332992778193,24.24617961101088
25.1,20.0,0.39,25.1,0.38942733976215244,25.96480625772303
25.1,25.0,0.5,25.0,0.5004556864451919,25.94119542218051
25.1,30.0,0.65,24.0,0.6320183766387268,24.72122325410202
25.1,35.0,0.72,24.2,0.7959682756682127,24.419740690965035
25.1,40.0,0.8,25.1,0.822083501910446,26.358717649161427
25.1,45.0,0.93,24.0,0.9475835514211053,24.263127447700484
25.1,50.0,1.02,25.0,0.998708670131499,26.356906418981254
25.1,55.0,1.14,24.0,1.0945668611674733,24.739123497506178
25.1,60.0,1.13,24.4,1.1043750247813375,25.070802455689556
25.1,65.0,1.12,24.3,1.1054997598902976,25.007468995343725
25.1,70.0,1.12,24.3,1.1061529495890912,25.00680232867707
25.1,75.0,1.14,24.5,1.109103952624445,25.06313566201037
25.1,80.0,1.11,24.5,1.1064815076617636,25.09814761195679
25.1,85.0,1.12,24.4,1.1167692223724508,25.156063810533556
25.1,90.0,1.13,24.2,1.1254815165107008,25.041444773244525
25.1,95.0,1.12,24.4,1.1275122972860694,24.955258313924872
25.1,100.0,1.12,24.4,1.127573877933667,25.657230402213976
25.1,105.0,1.13,24.4,1.1332290996721182,24.375238307188905
25.1,110.0,1.12,24.2,1.129639072246986,25.152604241757313
25.1,115.0,1.12,24.4,1.1319550279054855,25.09759581341523
25.1,120.0,1.14,24.2,1.136134325573849,25.03916920727609
25.1,125.0,1.13,24.3,1.1331358204497735,25.122925988043654
25.1,130.0,1.12,24.1,1.1295901097994838,25.080416368837195
25.1,135.0,1.13,24.3,1.1336090659951696,25.095683035503868
25.1,140.0,1.13,24.3,1.1342363455946771,25.142711455487586
25.1,145.0,1.13,24.2,1.1346691188423603,25.096234346588332
25.1,150.0,1.13,24.3,1.1346324898903342,25.137054271766505
25.1,155.0,1.13,24.2,1.1349317601387472,25.1078106768038
25.0,160.0,1.13,24.3,1.1347774310980074,25.106948637608742
25.1,165.0,1.11,24.4,1.1289832288720656,25.14881087955999
25.1,170.0,1.12,24.5,1.1318491657871441,25.17367754622665
25.1,175.0,1.14,24.3,1.13956284331774,25.135755324004446
25.1,180.0,1.12,24.3,1.138944916046215,25.12935532400445
25.1,185.0,1.13,24.3,1.1359329503438456,25.17027767152274
25.1,190.0,1.13,24.3,1.1336573378411459,25.17009989374496
25.1,195.0,1.14,24.3,1.1308968619308537,25.129720028365075
25.1,200.0,1.11,24.4,1.129283955334989,25.15885864487691
25.1,205.0,1.12,24.2,1.1326919185155293,25.108286948890225
25.1,210.0,1.13,24.4,1.1379139685605462,25.16146956302755
25.1,215.0,1.14,24.4,1.1399511962674542,25.16120289636088
25.1,220.0,1.13,24.2,1.1371747906170766,25.102563254908627
25.1,225.0,1.15,24.3,1.1424978000467063,25.12556325490869
25.1,230.0,1.13,24.4,1.1356150277536154,25.151863254908626
25.1,235.0,1.13,24.2,1.1363178748957952,25.118020374037457
25.1,240.0,1.12,24.3,1.1328991069682124,25.18547634816612
25.1,245.0,1.13,24.3,1.1355366379379188,25.115523712205807
25.1,250.0,1.12,24.2,1.1322906449829055,25.10381512610139
25.1,255.0,1.13,24.4,1.135663450374081,25.139734283368927
25.1,260.0,1.13,24.2,1.1362853691922365,25.122453070923928
25.1,265.0,1.13,24.2,1.1361958686146818,25.076363528862903
25.1,270.0,1.12,24.3,1.1324994536285988,25.122250728036512
25.1,275.0,1.14,24.4,1.1382996394851943,25.14148406136979
25.1,280.0,1.12,24.0,1.1329606233203025,25.051967394703155
25.1,285.0,1.12,24.5,1.1334500103747456,25.153700268232367
25.0,290.0,1.13,24.4,1.136497385745036,25.14486197923748
25.1,295.0,1.13,24.1,1.137208021245114,25.083101145502646
25.1,300.0,1.12,24.1,1.136684498117733,25.054871882612172
25.1,305.0,1.13,24.2,1.1370823275357596,25.070671882612128
25.1,310.0,1.14,24.2,1.139705047923535,25.08582078664054
25.1,315.0,1.12,24.2,1.1337066312627286,25.02689489427742
25.1,320.0,1.13,24.0,1.1372226849838363,24.984683468652573
25.1,325.0,1.15,24.2,1.1434085483820904,25.085436217689494
25.1,330.0,1.15,23.9,1.1439889179015732,25.086902884356164
25.1,335.0,1.13,24.2,1.1377876099619377,25.08477685844653
25.0,340.0,1.13,24.1,1.1368035792588131,25.047394678419124
25.1,345.0,1.13,24.0,1.137615039313125,25.045316900641335
25.0,350.0,1.12,24.1,1.137119482175476,25.03254709082503
25.1,355.0,1.13,24.3,1.135995655134112,25.101454100141865
25.1,360.0,1.13,24.1,1.1350033372066801,25.093451745042838
25.1,365.0,1.16,24.2,1.1355551957161893,25.115185078376147
25.1,370.0,1.13,24.4,1.136308739784209,25.152118411709477
25.1,375.0,1.13,24.2,1.1379666867311116,25.12101660615919
25.0,380.0,1.13,24.3,1.13711730048162,25.1602753377027
25.0,385.0,1.13,24.5,1.1371246907897548,25.21920570523654
25.1,390.0,1.14,24.1,1.1368593941277638,25.143952489757663
25.1,395.0,1.13,24.2,1.1343053002709536,25.201751052237515
25.1,400.0,1.13,24.2,1.1340245397474753,25.183610529076237
30.1,10.0,0.15,30.1,0.23688768154502754,29.96370265776609
30.1,15.0,0.26,28.5,0.2936929407990113,28.361373087677872
30.1,20.0,0.33,30.1,0.3258402027127722,29.773199734389983
30.0,25.0,0.45,29.9,0.44208100907595843,29.642988898847467
30.1,30.0,0.52,28.5,0.5337580321696335,28.363883397435682
30.1,35.0,0.62,28.8,0.699837477784204,28.24458178667968
30.1,40.0,0.7,30.0,0.7071362605040987,30.085892078209326
30.1,45.0,0.8,28.5,0.8371244740495248,28.11430187674842
30.1,50.0,0.85,30.1,0.8815326859071974,30.40321418136255
30.1,55.0,0.95,28.5,0.9703103379296852,28.590164593220806
30.1,60.0,1.07,29.3,1.042370491544467,28.860576884737547
30.1,65.0,1.14,28.7,1.0873718335863638,28.73304342439164
30.1,70.0,1.12,29.9,1.09992932924759,28.887576757724958
30.1,75.0,1.13,28.4,1.1128587067905715,28.660576757724954
30.1,80.0,1.14,29.6,1.122680722068494,28.635655374338057
30.1,85.0,1.15,28.5,1.134171784874955,28.71263823958156
30.1,90.0,1.14,28.6,1.130115087812883,28.61058586895923
30.1,95.0,1.12,28.5,1.1236805249420179,28.50153274297289
30.1,100.0,1.12,28.4,1.1280107987224282,29.180529310968996
30.1,105.0,1.13,28.8,1.1388616565981695,27.914270549277262
30.1,110.0,1.14,28.7,1.1407710919396385,28.780769817179014
30.0,115.0,1.13,28.7,1.1368021896077916,28.663161388836926
30.1,120.0,1.13,28.5,1.1373932612571374,28.640801449364467
30.1,125.0,1.15,28.6,1.1353253580674985,28.726958230131988
30.1,130.0,1.12,29.8,1.1329414482876685,28.907681944258847
30.1,135.0,1.12,28.4,1.1342182710472644,28.732615277592156
30.1,140.0,1.12,28.6,1.1347688948467243,28.72384369757591
30.1,145.0,1.13,28.5,1.1381994997703209,28.668366588676644
30.1,150.0,1.12,29.9,1.1357762368633957,28.901186513854793
30.1,155.0,1.13,28.3,1.1388005205395408,28.703076252225497
30.1,160.0,1.12,28.5,1.1363040052767843,28.641766593982783
30.1,165.0,1.14,28.4,1.142002511682929,28.64282883593403
30.1,170.0,1.13,28.4,1.1412215260160192,28.63762883593403
30.0,175.0,1.15,28.6,1.1470506922371135,28.63256216926738
30.0,180.0,1.14,28.7,1.144244428466055,28.66596216926731
30.1,185.0,1.11,28.5,1.1336216020054555,28.743684516785606
30.1,190.0,1.13,29.9,1.1354541081998792,28.8756845167856
30.1,195.0,1.13,28.4,1.139543814276074,28.723104651405727
30.1,200.0,1.13,28.9,1.139507732491508,28.733443267917643
30.0,205.0,1.14,28.8,1.1423280834236542,28.70813823859765
30.1,210.0,1.14,28.7,1.1442756500601852,28.670654186068294
30.1,215.0,1.14,28.5,1.143813128546701,28.628254186068272
30.0,220.0,1.13,28.4,1.1397400168689393,28.582436766838196
30.1,225.0,1.13,28.7,1.1401741581429705,28.652370100171545
30.0,230.0,1.11,28.7,1.1331002301636242,28.716503433504887
30.1,235.0,1.15,29.7,1.1460030056694175,28.841621663744842
30.1,240.0,1.13,29.9,1.1400167842938544,28.95607763787345
30.1,245.0,1.13,29.7,1.1376882355897968,28.865991668579834
30.1,250.0,1.11,28.8,1.1335850398780274,28.712416415808832
30.0,255.0,1.13,28.6,1.1386910225012838,28.6481355730764
30.1,260.0,1.14,28.6,1.1439143854014635,28.683121027298068
30.1,265.0,1.15,28.5,1.1467702128692205,28.624298151903684
30.1,270.0,1.12,28.5,1.13662485617633,28.634252017743897
30.1,275.0,1.13,29.7,1.1395650181910688,28.632318684410556
30.1,280.0,1.13,28.5,1.1398393592013647,28.636052017743896
30.1,285.0,1.13,28.6,1.1411554129224741,28.64565155793979
30.1,290.0,1.14,28.7,1.1438890360114304,28.7168799356115
30.1,295.0,1.15,28.5,1.1475264955160207,28.660063546321112
30.1,300.0,1.14,28.6,1.1437963057219716,28.63350095009734
30.1,305.0,1.13,28.3,1.1411741351399995,28.587834283430663
30.1,310.0,1.13,28.3,1.1406144886977871,28.644649854125742
30.1,315.0,1.14,29.5,1.1387971250479931,28.76345729509594
30.0,320.0,1.14,28.8,1.142815553308856,28.72797920280441
30.1,325.0,1.12,29.8,1.1373656849921665,28.73693195184136
30.1,330.0,1.13,28.6,1.141999411686839,28.6854652851747
30.1,335.0,1.14,28.6,1.1437547978359262,28.684739259265065
30.1,340.0,1.16,29.3,1.1489255948573525,28.807654821752795
30.1,345.0,1.16,28.7,1.1517146568428038,28.72992148841943
30.1,350.0,1.16,29.4,1.150288742380035,28.86960723415864
30.1,355.0,1.12,29.9,1.1392930134220502,28.9935475768088
30.1,360.0,1.14,28.7,1.1380062818311072,28.738111888376466
30.1,365.0,1.13,28.9,1.1392112462991903,28.774911888376455
30.1,370.0,1.14,29.9,1.1430907603379241,29.02137855504312
30.1,375.0,1.14,29.6,1.1439528774912364,28.94887674949289
30.1,380.0,1.13,28.5,1.1433925853190288,28.742002147703026
30.1,385.0,1.14,28.5,1.1427135860092439,28.79679918190356
30.1,390.0,1.12,28.5,1.133709477023155,28.891812633091327
30.1,395.0,1.13,29.7,1.1365556602150881,29.026677862237857
30.1,400.0,1.12,29.9,1.136548533915548,29.04660400574324
35.1,10.0,0.16,35.0,0.18522359196447208,35.08218951529823
35.1,15.0,0.26,32.9,0.24403247385207233,33.396256153884636
35.0,20.0,0.32,34.9,0.28308556864532985,34.709813824698344
35.0,25.0,0.4,35.0,0.380896997015662,34.60981389613828
35.1,30.0,0.48,33.0,0.4602722624792744,33.366583410894854
35.1,35.0,0.56,33.2,0.6310786963347799,33.13943279501187
35.1,40.0,0.6,35.0,0.6339587952407213,34.89911766172294
35.1,45.0,0.73,32.9,0.7514859706811143,32.73798302731943
35.1,50.0,0.79,35.0,0.799492773850068,34.97767953773622
35.1,55.0,0.84,32.9,0.8772699425122672,33.2854054907542
35.1,60.0,0.94,33.8,0.9769885507244693,33.58095399239464
35.1,65.0,1.01,33.4,1.0044630042858187,33.49474237264085
35.1,70.0,1.09,33.2,1.074419887819143,33.475761606853105
35.1,75.0,1.16,34.4,1.116235775582661,33.49090561726977
35.1,80.0,1.15,34.4,1.1245525152412028,33.52219491096619
35.1,85.0,1.15,34.5,1.1384078154292068,33.58205511995966
35.1,90.0,1.15,34.6,1.1390731171286315,33.46751342642066
35.1,95.0,1.17,34.0,1.1527675830665314,33.35407174045712
35.1,100.0,1.19,33.3,1.1561750640507862,34.014361084643376
35.1,105.0,1.19,33.5,1.1688600847202015,32.72098635818927
35.1,110.0,1.17,34.4,1.164001521218457,33.5672087889328
35.1,115.0,1.14,34.7,1.1547506253046103,33.464323523432505
35.0,120.0,1.15,34.9,1.1533755089567015,33.39061559812019
35.1,125.0,1.18,33.6,1.1653053703558864,33.48576592747168
35.1,130.0,1.13,34.8,1.1508676646089508,33.46235575698014
35.1,135.0,1.18,34.0,1.1656546779440924,33.412612253155274
35.0,140.0,1.14,32.7,1.156734843965743,33.3364934502386
35.1,145.0,1.16,34.3,1.1616770848745488,33.40681065286278
