Transaction Arrival Rate,Block Size,Orderers,Latency,Throughput,Latency_Pred,Throughput_Pred
110.2,710.0,7.0,0.88,96.6,0.8853152179359913,96.2170069701489
110.2,715.0,7.0,0.91,95.6,0.8853485512693247,95.96770157464111
110.2,720.0,7.0,0.9,95.5,0.8838018846026582,95.8755310383456
110.2,725.0,7.0,0.9,94.9,0.8819285512693258,95.72022564283785
110.2,730.0,7.0,0.88,96.7,0.878948551269325,96.23512024733004
110.2,735.0,7.0,0.88,96.4,0.8759283861081014,96.22281637770115
110.2,740.0,7.0,0.89,96.2,0.8770267242653201,96.08011098219333
110.2,745.0,7.0,0.91,95.0,0.8784133909319864,95.75010711256434
110.2,750.0,7.0,0.89,95.9,0.8793933909319861,95.99400171705659
110.1,755.0,7.0,0.92,94.3,0.8889533909319869,95.53957178134678
110.2,760.0,7.0,0.89,96.9,0.8809200575986529,96.32192578525323
110.2,765.0,7.0,0.89,96.3,0.8802533909319863,96.13942038974524
110.2,770.0,7.0,0.89,94.7,0.8808000575986537,95.62058318678318
110.2,775.0,7.0,0.9,94.9,0.8821733909319874,95.63994445794202
110.2,780.0,7.0,0.9,94.6,0.8830533909319881,95.49030725497963
110.2,785.0,7.0,0.89,93.8,0.8842933909319877,95.2636018594718
110.2,790.0,7.0,0.91,96.4,0.8850333909319874,96.03549646396417
110.2,795.0,7.0,0.91,95.4,0.886133390931987,95.90999259433525
110.2,800.0,7.0,0.91,97.6,0.8869933909319869,96.56888719882728
115.3,10.0,7.0,0.1,114.7,0.15721839657834755,111.97846727605788
115.3,15.0,7.0,0.16,93.7,0.18235901704033136,102.3780882867971
115.3,20.0,7.0,0.2,114.6,0.27002972982671714,110.33135439778421
115.3,25.0,7.0,0.19,114.3,0.21828188678169497,109.80534802410193
115.3,30.0,7.0,0.24,93.3,0.2645534255557999,95.00554390281943
115.2,35.0,7.0,0.29,94.0,0.2922874858591686,94.87305747600257
115.2,40.0,7.0,0.29,114.0,0.29655188648439745,108.2449896070118
115.2,45.0,7.0,0.34,93.3,0.33615670727330704,97.92583240058377
115.2,50.0,7.0,0.35,113.8,0.34801617368105553,107.56367684173385
115.1,55.0,7.0,0.39,93.2,0.38939177621102355,93.26300163925842
115.2,60.0,7.0,0.49,95.1,0.4784162791294485,94.1836655317954
115.2,65.0,7.0,0.48,94.2,0.4874571034238192,93.58341266314324
115.2,70.0,7.0,0.51,93.5,0.5191866758711453,93.13312681109235
115.1,75.0,7.0,0.54,93.6,0.5444681676122733,92.60096409043011
115.2,80.0,7.0,0.59,95.0,0.6007014468964645,93.93693854927025
115.2,85.0,7.0,0.67,96.2,0.657686145677695,94.46801384223909
115.2,90.0,7.0,0.62,92.8,0.6431592636768106,93.6349316889186
115.2,95.0,7.0,0.71,95.8,0.7010247443596582,94.99461053492672
115.2,100.0,7.0,0.65,113.0,0.680675519779261,105.84888538558646
115.2,105.0,7.0,0.79,95.7,0.7822012505503799,95.50109389227342
115.1,110.0,7.0,0.74,93.9,0.7768708620253921,93.71374468786492
115.2,115.0,7.0,0.87,97.6,0.8610978568881565,96.04000323237335
115.2,120.0,7.0,0.86,95.0,0.8584418534493479,95.01206170405311
115.2,125.0,7.0,0.83,112.6,0.8462467378598273,105.35053787555314
115.2,130.0,7.0,0.85,94.7,0.8559699499433687,96.2279719457051
115.2,135.0,7.0,0.87,96.7,0.8604825865794676,96.75546798655795
115.2,140.0,7.0,0.87,97.2,0.8634285327070421,96.90256402741082
115.2,145.0,7.0,0.85,96.4,0.8620411574222118,96.61177948256133
115.2,150.0,7.0,0.86,97.4,0.8599871035497856,96.87636016289989
115.2,155.0,7.0,0.87,95.1,0.8631664068525499,96.14820598402605
115.2,160.0,7.0,0.84,96.5,0.8628390077258613,96.50685180515242
115.2,165.0,7.0,0.85,96.5,0.8623716443619598,96.56509965671492
115.2,170.0,7.0,0.89,95.5,0.861964245235271,96.26424142103784
115.2,175.0,7.0,0.86,97.5,0.8611435366171074,96.86078165948183
115.2,180.0,7.0,0.88,95.8,0.8670851894059346,96.77459009047145
115.2,185.0,7.0,0.87,95.9,0.8648115477723696,96.59993032891548
115.2,190.0,7.0,0.91,96.4,0.8655401088797732,96.5387387599051
115.2,195.0,7.0,0.9,96.1,0.8670181909452228,96.42741233168229
115.2,200.0,7.0,0.88,95.5,0.868724137072796,96.21688742933863
115.3,205.0,7.0,0.91,96.8,0.8677048144676635,96.88752953461929
115.2,210.0,7.0,0.9,94.6,0.8630893745822069,95.87143609877214
115.2,215.0,7.0,0.86,95.8,0.8605937850101576,96.23110967054947
115.2,220.0,7.0,0.85,95.7,0.8575377430449193,96.26118476820577
115.1,225.0,7.0,0.87,95.0,0.8624741895703891,95.65678806540907
115.2,230.0,7.0,0.86,95.4,0.8590162914373864,96.15060010430614
115.2,235.0,7.0,0.84,94.7,0.8533355947401511,95.93974034275016
115.2,240.0,7.0,0.87,95.9,0.8621548622801288,96.32352729025655
115.2,245.0,7.0,0.86,96.6,0.8610274989162274,96.63340086203374
115.2,250.0,7.0,0.86,97.0,0.8600534450438012,96.75527595969008
115.1,255.0,7.0,0.85,94.1,0.8563913027288882,95.40316976706916
115.2,260.0,7.0,0.86,95.5,0.8611120158865442,96.72832700542571
115.2,265.0,7.0,0.87,97.1,0.8610179858559753,96.78266244650641
115.2,270.0,7.0,0.86,96.8,0.8653439200626201,96.71753122092045
115.2,275.0,7.0,0.87,97.7,0.8636898781111224,96.6745999953345
115.2,280.0,7.0,0.86,96.8,0.8609491575720298,96.64049559079551
115.2,285.0,7.0,0.86,95.2,0.8606484489538658,96.20316436520977
115.2,290.0,7.0,0.88,97.7,0.8667277403357,96.91583313962386
115.2,295.0,7.0,0.87,95.5,0.8635470317175372,96.81123524737123
115.2,300.0,7.0,0.85,96.4,0.8575862992575136,96.60177068845195
115.2,305.0,7.0,0.86,97.7,0.8599982039013557,96.97623793698713
115.2,310.0,7.0,0.86,95.4,0.8601974833622628,96.29830671140117
115.2,315.0,7.0,0.86,97.4,0.8604767747440987,96.34630881914855
115.2,320.0,7.0,0.85,96.4,0.8604960542050056,96.50984426022929
115.1,325.0,7.0,0.85,95.2,0.8567939118900926,95.76793108298727
115.2,330.0,7.0,0.86,95.7,0.8602546250477486,96.26704847572411
115.2,335.0,7.0,0.85,95.3,0.8570339283505115,96.16198391680464
115.2,340.0,7.0,0.87,95.8,0.8637931958904911,96.28831935788537
115.2,345.0,7.0,0.87,96.7,0.8642124872723269,96.50438813229962
115.2,350.0,7.0,0.87,93.5,0.865191766733234,95.58239024004692
115.2,355.0,7.0,0.86,94.3,0.8606510700359994,95.75192568112756
115.2,360.0,7.0,0.85,96.9,0.8568409074816614,96.65246112220845
115.2,365.0,7.0,0.85,95.8,0.8567601988634973,96.40986322995568
115.2,370.0,7.0,0.85,97.5,0.8580461449910718,96.90693200436985
115.2,375.0,7.0,0.86,98.3,0.8608587697062424,97.2012007787838
115.2,380.0,7.0,0.88,96.9,0.8677180491671475,96.81026955319804
115.2,385.0,7.0,0.87,93.1,0.8633286100578589,96.65607013506647
115.2,390.0,7.0,0.86,96.0,0.8607278895187663,96.39020557614715
115.2,395.0,7.0,0.86,95.8,0.8608017481644861,96.30687435056115
115.2,400.0,7.0,0.86,94.8,0.8605673576386683,95.93974312497521
115.1,405.0,7.0,0.84,94.9,0.8538872710068931,95.67642994773334
115.2,410.0,7.0,0.88,95.4,0.8668385646661019,96.04768067380351
115.2,415.0,7.0,0.85,93.0,0.8579041860612125,95.3435494482175
115.2,420.0,7.0,0.88,97.2,0.857063128868728,96.57841822263165
115.2,425.0,7.0,0.85,94.6,0.8571927075608464,95.98642033037888
115.2,430.0,7.0,0.87,96.7,0.8632912532075153,96.12515577145962
115.2,435.0,7.0,0.85,95.6,0.8577297988541813,96.27529121254034
115.2,440.0,7.0,0.86,96.5,0.8604483325799219,96.52609637204561
115.2,445.0,7.0,0.86,96.2,0.8608068901475183,96.48124859779435
115.2,450.0,7.0,0.89,95.9,0.8623121024608527,96.38046596433085
115.2,455.0,7.0,0.87,96.3,0.8612306481075201,96.49555152341271
115.2,460.0,7.0,0.87,96.6,0.860502527087521,96.59943708249476
115.2,465.0,7.0,0.86,96.8,0.8609210727341884,96.66392264157678
115.2,470.0,7.0,0.86,96.2,0.8609796183808559,96.49200667478009
115.2,475.0,7.0,0.86,96.1,0.8612981640275233,96.43409223386195
115.2,480.0,7.0,0.89,95.6,0.8701167096741882,96.29557779294399
115.2,485.0,7.0,0.85,96.3,0.8564752553208562,96.25753001869273
115.2,490.0,7.0,0.84,95.0,0.8541138009675253,96.17581405189593
115.2,495.0,7.0,0.89,94.9,0.8612456799475254,96.01263294431132
115.2,500.0,7.0,0.88,96.0,0.8673508922608588,96.30671850339327
115.2,505.0,7.0,0.86,94.8,0.8616294379075283,95.9454025365963
115.2,510.0,7.0,0.86,95.0,0.8628613168875289,96.01768809567844
115.2,515.0,7.0,0.87,96.3,0.8642665292008627,96.06290698809376
115.2,520.0,7.0,0.87,95.6,0.8646250748475302,96.23365921384243
115.2,525.0,7.0,0.87,97.0,0.8635036204941976,96.27628914955207
115.2,530.0,7.0,0.84,96.7,0.8546821661408652,96.34934186358204
115.2,535.0,7.0,0.86,96.0,0.8601407117875333,96.39099457761202
115.2,540.0,7.0,0.86,96.2,0.8606992574342007,96.37604729164194
115.2,545.0,7.0,0.87,96.3,0.8639178030808674,96.4527681982174
115.2,550.0,7.0,0.86,95.0,0.8608963487275355,96.08535424558077
115.2,555.0,7.0,0.85,95.4,0.8576948943742009,96.50487362627739
115.2,560.0,7.0,0.86,98.5,0.8602334400208704,97.14632634030735
115.2,565.0,7.0,0.84,95.8,0.8539719856675376,96.43091391354943
115.2,570.0,7.0,0.87,98.0,0.8625705313142049,97.0466999609128
115.2,575.0,7.0,0.86,96.0,0.8606490888818019,96.45621934160943
115.2,580.0,7.0,0.87,95.2,0.8632876226075398,96.10033872230613
115.2,585.0,7.0,0.83,94.5,0.8515861682542075,95.85339143633598
115.2,590.0,7.0,0.85,95.2,0.8566247139008732,96.11371234291161
115.2,595.0,7.0,0.84,95.8,0.8543032595475424,96.26629839027468
115.2,600.0,7.0,0.87,94.7,0.8639418171151387,95.9490177709715
115.1,605.0,7.0,0.86,94.5,0.8608490968735927,95.48802803936735
115.2,610.0,7.0,0.87,95.4,0.8647988964875447,96.19052319903138
115.2,615.0,7.0,0.87,96.6,0.8667107754675449,96.5381107722734
115.2,620.0,7.0,0.88,95.7,0.8673159997018074,96.25589681963689
115.2,625.0,7.0,0.85,95.2,0.8579545334275457,96.12181620033348
115.2,630.0,7.0,0.87,94.9,0.8637530790742145,95.99720224769673
115.2,635.0,7.0,0.87,96.9,0.8642716247208823,95.96992162839334
115.2,640.0,7.0,0.86,97.4,0.8609301703675503,96.09850920163551
115.2,645.0,7.0,0.86,95.6,0.8609887279351465,96.43022858233209
115.2,650.0,7.0,0.88,96.0,0.8674472735818123,96.5053479630287
115.2,655.0,7.0,0.86,97.9,0.8613458073075526,97.00506734372539
115.1,660.0,7.0,0.85,94.1,0.8571530989869329,95.44034427878789
115.2,665.0,7.0,0.86,97.3,0.8602962438551499,96.86464096433069
115.2,670.0,7.0,0.86,97.2,0.860381456168484,96.84709367836084
115.2,675.0,7.0,0.85,94.9,0.8579399898942205,96.02801305905741
115.2,680.0,7.0,0.87,94.7,0.8637585355408894,95.93493396563295
115.2,685.0,7.0,0.87,96.1,0.864277093108486,96.36838667966273
115.2,690.0,7.0,0.86,95.5,0.8651489720884866,96.22430606035942
115.2,695.0,7.0,0.87,96.2,0.864654184401821,96.47269210772279
115.2,700.0,7.0,0.87,95.2,0.8644327181275594,96.16342482175274
115.2,705.0,7.0,0.85,96.7,0.8581312637742254,96.58083309133823
115.2,710.0,7.0,0.88,95.9,0.866809821341822,96.40522066458041
115.2,715.0,7.0,0.86,96.7,0.8615883669884914,96.6940733786104
115.2,720.0,7.0,0.87,96.4,0.8641869007142293,96.7239927593069
115.2,725.0,7.0,0.86,96.6,0.8611654463608975,96.66271214000344
115.2,730.0,7.0,0.86,94.5,0.8607440039284938,96.62009818736676
115.2,735.0,7.0,0.83,97.5,0.8612423844139381,96.85288576060898
115.2,740.0,7.0,0.86,95.2,0.8619059348844911,96.1830051413057
115.2,745.0,7.0,0.88,96.5,0.8646711471978243,96.52976896644665
115.2,750.0,7.0,0.88,95.5,0.8686230142568953,96.27175501380995
115.2,755.0,7.0,0.87,96.6,0.8657688230955021,96.4508092537188
115.2,760.0,7.0,0.86,98.2,0.8623073687421703,96.5820619677488
115.2,765.0,7.0,0.88,96.4,0.8679459143888358,96.57964801511211
115.2,770.0,7.0,0.87,95.3,0.8658244481145756,96.27208739580855
115.2,775.0,7.0,0.86,97.6,0.8646763390155057,96.90234010983852
115.2,780.0,7.0,0.86,94.6,0.8640615513288401,95.9211276830807
115.2,785.0,7.0,0.84,95.5,0.8634067636421744,96.23611373044407
115.2,790.0,7.0,0.86,97.2,0.8614786307012462,96.80816644447411
115.2,795.0,7.0,0.87,96.4,0.8625038668564379,96.58035470944803
115.2,800.0,7.0,0.87,96.1,0.8649957339155094,96.58107325599751
120.3,10.0,7.0,0.12,119.7,0.1601010631265641,115.7367616760749
120.3,15.0,7.0,0.16,96.7,0.18540465794702146,101.9861816777044
120.3,20.0,7.0,0.21,119.0,0.28030330849756796,112.99048852415876
120.3,25.0,7.0,0.19,119.5,0.2182467341038819,114.33936176473426
120.2,30.0,7.0,0.24,96.4,0.2679755560422957,98.86475293283009
120.2,35.0,7.0,0.28,97.4,0.2892892831712025,99.82308110665822
120.2,40.0,7.0,0.28,119.0,0.29105187535971977,113.32053376505982
120.2,45.0,7.0,0.32,96.5,0.32493779181138266,104.006075251925
120.2,50.0,7.0,0.35,118.7,0.34409676411093193,109.90465927869423
120.2,55.0,7.0,0.38,96.6,0.38279169642720023,98.06219976959166
120.1,60.0,7.0,0.48,98.6,0.4677271883564481,97.23940575742682
120.2,65.0,7.0,0.47,97.5,0.48205280885061763,97.75589810943549
120.1,70.0,7.0,0.49,97.0,0.5075441387298268,96.6827684893605
120.2,75.0,7.0,0.53,97.0,0.5311640673278621,97.64989880523628
120.1,80.0,7.0,0.59,98.0,0.5873568263163144,97.00846003710869
120.2,85.0,7.0,0.67,99.4,0.6439248625407652,98.43210745503534
120.2,90.0,7.0,0.6,96.5,0.6240690858293392,97.5836692348204
120.2,95.0,7.0,0.7,99.8,0.6877205033788542,98.94028359701028
120.1,100.0,7.0,0.65,117.7,0.6686650237058369,108.54101035897187
120.2,105.0,7.0,0.76,98.5,0.7478004599104441,98.82654533814932
120.2,110.0,7.0,0.72,97.0,0.7558585272459742,98.2668566309347
120.0,115.0,7.0,0.87,101.4,0.840835408442592,98.46364651249556
120.1,120.0,7.0,0.84,97.8,0.8313034991987444,98.01830460381095
120.2,125.0,7.0,0.79,117.4,0.8122332688701721,109.74089440442154
120.2,130.0,7.0,0.83,96.2,0.8304469801810803,100.48307390757614
120.2,135.0,7.0,0.82,96.6,0.8310346720476369,100.18163882456815
120.2,140.0,7.0,0.83,98.1,0.8309290305808605,100.37520221568144
120.1,145.0,7.0,0.85,98.8,0.8373391872123286,99.13732419275509
120.1,150.0,7.0,0.83,97.1,0.8318202004912916,98.65805121912231
120.2,155.0,7.0,0.83,96.9,0.8271120942596017,99.62220050367719
120.1,160.0,7.0,0.82,97.3,0.8310889175577382,98.66550679773557
120.2,165.0,7.0,0.83,96.9,0.8309141327384533,99.68505608229046
120.1,170.0,7.0,0.85,97.6,0.8326176227032553,98.81036085046996
120.2,175.0,7.0,0.82,96.7,0.8281761712173026,99.59731013502487
120.2,180.0,7.0,0.85,96.6,0.8382995578241864,99.57803716139188
120.2,185.0,7.0,0.83,96.6,0.8327876500086759,99.80756571363797
120.2,190.0,7.0,0.85,97.2,0.8330912901883962,100.35649274000534
120.2,195.0,7.0,0.85,116.8,0.833068566907843,106.28641976637236
120.2,200.0,7.0,0.83,95.4,0.8331362587744,100.3087483186186
120.2,205.0,7.0,0.87,98.3,0.8456172839742898,101.32960867831908
119.1,210.0,7.0,1.0,96.9,0.9008367274419508,97.86626053136061
120.2,215.0,7.0,0.83,96.6,0.8452177748325885,100.10612939772
120.2,220.0,7.0,0.81,116.9,0.8239818643855319,106.02125642408737
120.1,225.0,7.0,0.82,96.8,0.8265105365507747,103.27149605147909
120.2,230.0,7.0,0.82,97.7,0.8241771523617627,100.65806344313033
120.2,235.0,7.0,0.81,97.2,0.8230248442283197,100.21771411451707
120.0,240.0,7.0,0.82,97.8,0.8309258213120604,101.22205423749325
120.1,245.0,7.0,0.81,117.3,0.8257493593930114,105.91316753267691
120.1,250.0,7.0,0.82,116.1,0.8260570393386392,105.73975153739696
120.2,255.0,7.0,0.83,97.4,0.8294089331069519,100.28156045736849
120.2,260.0,7.0,0.82,98.0,0.826109946385911,100.88581112875514
120.2,265.0,7.0,0.82,117.1,0.8261309715858008,106.78066180014176
120.2,270.0,7.0,0.82,115.8,0.8267119967856911,107.01691399740739
120.1,275.0,7.0,0.83,117.1,0.8290221534171629,105.81967156099718
120.2,280.0,7.0,0.83,96.2,0.8274073685978767,100.64084216122797
120.1,285.0,7.0,0.83,98.2,0.829904191896014,100.16440125069668
120.2,290.0,7.0,0.85,97.6,0.8369960856643246,100.52834350400124
120.1,295.0,7.0,0.86,113.8,0.8405062422957947,104.53070106759102
120.2,300.0,7.0,0.86,114.4,0.8413781241431764,106.18684484677483
120.2,305.0,7.0,0.83,98.8,0.8292218222806286,101.41129551816134
120.1,310.0,7.0,0.83,96.9,0.8291319789120983,99.84385308175133
120.1,315.0,7.0,0.82,96.1,0.8262729921910574,99.71923708647138
120.2,320.0,7.0,0.81,116.3,0.8222048859593697,106.94764753232155
120.2,325.0,7.0,0.81,116.5,0.8220058992383308,107.02809820370832
120.1,330.0,7.0,0.8,95.7,0.8200560558698008,98.89025729317714
120.0,335.0,7.0,0.83,97.7,0.8337132569532315,98.53837714822126
120.2,340.0,7.0,0.84,97.6,0.8331889748380016,100.6062502178684
120.1,345.0,7.0,0.83,116.7,0.8299791314694716,98.71020778145837
120.2,350.0,7.0,0.83,96.9,0.8322776799835185,100.731551560642
119.9,355.0,7.0,0.84,98.0,0.8383864772634428,98.45880826801286
120.1,360.0,7.0,0.85,97.1,0.8356821951482111,99.48856132149743
120.2,365.0,7.0,0.82,117.1,0.8255540769955925,106.55030357480197
120.2,370.0,7.0,0.81,96.1,0.8234551021954843,103.72088757952208
120.1,375.0,7.0,0.83,96.9,0.8299652588269544,99.10651333565758
120.2,380.0,7.0,0.84,96.5,0.8329171406743358,100.01765558896224
120.1,385.0,7.0,0.83,117.0,0.8298985668146797,105.26181467843094
120.2,390.0,7.0,0.81,97.7,0.8227704605829897,100.33635693173578
120.2,395.0,7.0,0.82,97.0,0.8253671205615788,100.05580760312239
120.1,400.0,7.0,0.83,97.0,0.8290772771930504,99.4859666925911
120.1,405.0,7.0,0.82,96.8,0.8263783023929385,99.95868403064455
120.1,410.0,7.0,0.82,96.2,0.8264993275928287,98.97060136869797
120.2,415.0,7.0,0.81,96.5,0.823091209440212,101.38814514788154
120.1,420.0,7.0,0.83,97.2,0.8288013660716821,98.89663604480474
120.1,425.0,7.0,0.84,96.9,0.8279157246049046,98.82588671619145
120.1,430.0,7.0,0.82,97.2,0.8261034045505312,98.88233738757819
120.1,435.0,7.0,0.78,96.0,0.8251444297504216,98.5259880589648
120.1,440.0,7.0,0.82,96.2,0.8267454549503116,98.54717206368494
120.2,445.0,7.0,0.83,97.2,0.8291973367976953,100.21311431698969
120.2,450.0,7.0,0.82,96.5,0.8267183619975833,100.98629832170967
120.2,455.0,7.0,0.83,97.1,0.8295993871974755,101.05501718564184
120.2,460.0,7.0,0.85,114.8,0.835980400476435,106.21966633114967
120.2,465.0,7.0,0.82,115.2,0.8268014256763248,106.93871852841544
120.2,470.0,7.0,0.83,96.6,0.8284024508762171,100.8485676739231
120.2,475.0,7.0,0.84,114.7,0.8328034641551781,106.34761834530998
120.2,480.0,7.0,0.83,116.9,0.8294444893550684,107.38827054257563
120.2,485.0,7.0,0.82,117.0,0.8257255145549565,102.795587880629
120.2,490.0,7.0,0.82,96.4,0.8260665397548465,100.61657035947012
120.1,495.0,7.0,0.82,95.4,0.8335833630529847,99.12052944893884
120.1,500.0,7.0,0.82,115.6,0.8344177096652794,105.06118012032536
120.2,505.0,7.0,0.83,96.9,0.8288762701002559,100.41832237363028
120.1,510.0,7.0,0.86,98.7,0.8382997600650602,100.15528146309903
120.2,515.0,7.0,0.83,116.5,0.8299516419124414,106.33662524228255
120.1,520.0,7.0,0.81,97.6,0.8235417985439109,99.47298433175118
120.2,525.0,7.0,0.81,98.8,0.8226536803912925,101.01352658505589
120.2,530.0,7.0,0.79,96.7,0.8266147055911828,100.1083772564428
120.2,535.0,7.0,0.84,97.4,0.8291290641244065,100.4496279278295
120.1,540.0,7.0,0.81,96.4,0.8223458874225426,98.77458701729822
120.2,545.0,7.0,0.86,98.3,0.8388577692699247,100.64992927060275
120.1,550.0,7.0,0.81,97.0,0.8228479259013938,98.97448836007156
120.1,555.0,7.0,0.81,116.9,0.822268951101284,99.06773750557937
120.2,560.0,7.0,0.82,96.4,0.8321474996153315,100.00928128476309
120.2,565.0,7.0,0.83,96.5,0.832455191481888,100.22453195614973
120.2,570.0,7.0,0.85,97.3,0.8354828833484442,100.81924929420313
120.2,575.0,7.0,0.82,97.5,0.8270638966274051,100.90176663225654
120.1,580.0,7.0,0.82,97.8,0.823434053258875,99.19299238839179
120.1,585.0,7.0,0.77,97.4,0.8094550784587671,99.10944153389977
120.2,590.0,7.0,0.83,96.9,0.8216336269728135,100.67318531308342
120.2,595.0,7.0,0.82,97.9,0.8272479855060366,102.53716931780343
120.2,600.0,7.0,0.85,114.5,0.8368290107059272,106.05948665585677
120.1,605.0,7.0,0.84,97.8,0.8332391673373987,99.99324574532537
120.1,610.0,7.0,0.84,114.9,0.8326001925372889,104.82189641671229
120.2,615.0,7.0,0.84,115.1,0.8332520743846705,106.72063867001684
120.2,620.0,7.0,0.84,115.6,0.8330130995845607,104.53788934140361
120.2,625.0,7.0,0.81,96.5,0.8223741128635215,100.36274001279037
120.2,630.0,7.0,0.8,97.2,0.8185751380634118,100.5711906841772
120.0,635.0,7.0,0.83,95.9,0.8348614705784222,99.24562048318221
120.1,640.0,7.0,0.85,97.5,0.83656631989477,102.35713377836585
120.2,645.0,7.0,0.81,116.7,0.8226782017421531,106.8127426983373
120.1,650.0,7.0,0.82,98.0,0.8347750250402882,99.99430178780594
120.0,655.0,7.0,0.84,96.9,0.8377455475361246,98.54968472064965
120.2,660.0,7.0,0.82,116.8,0.8258212654208927,107.38655019345435
120.2,665.0,7.0,0.83,97.6,0.8278556239541173,101.09543204159888
120.2,670.0,7.0,0.83,97.9,0.830223315820675,100.61491388974358
120.0,675.0,7.0,0.84,98.8,0.8378496364147558,99.3360121132276
120.1,680.0,7.0,0.82,116.5,0.8347611523977709,105.47976976876298
120.2,685.0,7.0,0.83,96.6,0.8289663794994164,100.2021579082981
120.2,690.0,7.0,0.82,95.1,0.8264873927783756,99.59623975644264
120.1,695.0,7.0,0.85,98.7,0.8366775494098457,99.58008045398444
120.1,700.0,7.0,0.83,95.8,0.8307585746097376,98.63869563546211
120.1,705.0,7.0,0.84,97.6,0.8330795998096276,99.14317900948556
120.1,710.0,7.0,0.83,97.1,0.830320613088589,99.05359266508451
120.2,715.0,7.0,0.83,97.8,0.8297125068568993,100.84804747128638
120.2,720.0,7.0,0.83,114.8,0.8294735320567895,105.92452931943092
120.1,725.0,7.0,0.82,97.7,0.8308103553549259,99.29223820951829
120.2,730.0,7.0,0.84,98.1,0.8292622372023077,101.28021421933326
120.1,735.0,7.0,0.83,98.1,0.8327265511298062,99.40946134998036
120.1,740.0,7.0,0.83,98.6,0.832425914486915,99.52246392973296
120.1,745.0,7.0,0.84,96.1,0.8359269277658761,98.79246650948558
120.1,750.0,7.0,0.84,96.0,0.8362079529657663,98.70206908923825
120.1,755.0,7.0,0.86,97.5,0.8427639832265836,99.3457383356575
120.1,760.0,7.0,0.84,115.1,0.8367049965055443,104.59847424874333
120.1,765.0,7.0,0.87,98.8,0.8363060217054346,100.13021016182928
120.1,770.0,7.0,0.84,97.3,0.8360870469053246,99.11634607491523
120.1,775.0,7.0,0.83,95.8,0.8331880721052147,98.68628198800116
120.2,780.0,7.0,0.83,95.6,0.8321199539525962,100.05197335019264
120.1,785.0,7.0,0.81,97.1,0.8306567772507325,98.94995381417306
120.2,790.0,7.0,0.84,97.8,0.8270325656248232,100.7140451763645
120.2,795.0,7.0,0.82,96.2,0.8296735908247127,100.25538108945064
120.2,800.0,7.0,0.86,114.2,0.8414146160246053,106.00271700253657
125.3,10.0,7.0,0.1,124.4,0.16112100140476224,125.37776396477167
125.3,15.0,7.0,0.15,99.9,0.1873083761705933,106.67716436700748
125.3,20.0,7.0,0.24,122.7,0.29477219376673275,123.13828067134173
125.4,25.0,7.0,0.19,124.4,0.21754227172576232,123.65766928463874
124.6,30.0,7.0,0.38,99.7,0.29582093238125423,100.97548575820295
125.2,35.0,7.0,0.29,100.5,0.2882952705609929,105.38122850574425
125.2,40.0,7.0,0.28,123.9,0.28962055265785575,122.17615008529444
125.2,45.0,7.0,0.32,99.7,0.324283360840145,105.38046786909847
125.2,50.0,7.0,0.34,123.5,0.3401665074293984,123.67648138034356
125.2,55.0,7.0,0.38,99.4,0.3819519619300379,103.09265115571998
125.2,60.0,7.0,0.47,101.5,0.46200139684135105,103.57356605643604
125.2,65.0,7.0,0.46,100.5,0.47025087138138816,103.22979705415739
125.0,70.0,7.0,0.49,100.2,0.5060027909110698,99.42975289127173
125.1,75.0,7.0,0.52,100.7,0.527071600098908,100.67543957602554
125.2,80.0,7.0,0.57,101.1,0.577767025681546,103.68219664633912
125.2,85.0,7.0,0.64,102.7,0.6268477997142258,104.41707610190569
125.1,90.0,7.0,0.6,100.1,0.6149674183389512,100.97458854971772
125.2,95.0,7.0,0.7,101.4,0.6829120657453398,104.45129084781539
125.2,100.0,7.0,0.65,122.5,0.6672574617742268,119.73614198490036
125.2,105.0,7.0,0.74,102.4,0.7399203830442953,105.31439192737267
125.0,110.0,7.0,0.71,98.9,0.7483616681850511,100.35776229516156
125.2,115.0,7.0,0.86,103.8,0.8382869761063343,107.02616907583493
125.1,120.0,7.0,0.82,100.7,0.8248467011221126,102.44036843998624
125.2,125.0,7.0,0.79,121.8,0.8160431255392806,124.07969163162713
125.2,130.0,7.0,0.82,119.9,0.8265301821044486,118.41542491481383
125.2,135.0,7.0,0.85,118.2,0.8287712073043391,117.89569047877862
125.2,140.0,7.0,0.82,118.2,0.8273522325042288,118.0372899660833
125.2,145.0,7.0,0.83,118.9,0.830133245783192,118.10523978417851
125.2,150.0,7.0,0.83,117.7,0.8299542709830823,117.83799325097532
125.2,155.0,7.0,0.79,121.4,0.8175552961829711,118.99092304833866
125.2,160.0,7.0,0.83,118.5,0.8288563094619337,118.58454286035033
125.2,165.0,7.0,0.83,118.0,0.8302173346618236,118.02676114648307
125.2,170.0,7.0,0.85,117.5,0.8366383598617121,117.935177906737
125.2,175.0,7.0,0.81,119.2,0.8365327064740076,118.44599771874876
125.2,180.0,7.0,0.86,117.1,0.8418027597475589,118.16741447900267
125.2,185.0,7.0,0.86,116.2,0.8413108519320467,117.62483276513551
125.2,190.0,7.0,0.86,117.6,0.837047813524171,118.09044952538925
125.2,195.0,7.0,0.87,121.2,0.83135843549788,119.43906933740111
125.2,200.0,7.0,0.81,121.5,0.82697946069777,119.63867425683466
125.3,205.0,7.0,0.84,120.6,0.836371342545152,119.18747718136956
125.2,210.0,7.0,0.97,122.5,0.8776614991766213,118.81841266015495
