Transaction Arrival Rate,Block Size,Latency,Throughput,Latency_Pred,Throughput_Pred
35.2,300,1.18,34.3,1.1845878,33.420666
35.2,310,1.16,34.6,1.1848327,33.40875
35.2,320,1.18,34.5,1.1850768,33.39683
35.2,330,1.15,34.7,1.1853215,33.384922
35.2,340,1.15,34.7,1.1855657,33.373
35.2,350,1.15,34.6,1.1858102,33.361088
35.2,360,1.16,34.6,1.1860545,33.34917
35.2,370,1.17,34.9,1.1862992,33.337254
35.2,380,1.16,34.7,1.1865433,33.32534
35.2,390,1.16,34.9,1.186788,33.31342
35.2,400,1.16,34.7,1.1870323,33.30151
35.2,410,1.15,34.7,1.1872767,33.289593
35.2,420,1.14,34.5,1.1875211,33.277676
35.2,430,1.17,34.6,1.1877657,33.26576
35.2,440,1.16,34.8,1.1880103,33.25384
35.1,450,1.14,34.7,1.1881136,33.154922
35.2,460,1.17,34.8,1.1884991,33.230015
35.2,470,1.16,34.8,1.1887435,33.218098
35.2,480,1.16,34.5,1.1889877,33.20618
35.1,490,1.16,34.5,1.1890912,33.107258
35.2,500,1.16,34.6,1.1894766,33.182346
35.2,510,1.16,34.5,1.1897212,33.17043
35.1,520,1.13,34.8,1.1898245,33.071514
35.1,530,1.13,34.8,1.1900691,33.059597
35.2,540,1.18,34.6,1.1904542,33.134686
35.2,550,1.18,34.5,1.190699,33.12277
35.2,560,1.16,34.6,1.1909436,33.11085
35.2,570,1.17,34.8,1.1911877,33.098938
35.2,580,1.16,34.8,1.1914321,33.08702
35.2,590,1.17,34.5,1.191677,33.075104
35.2,600,1.17,34.5,1.1919214,33.06319
35.2,610,1.17,34.6,1.1921657,33.051273
35.2,620,1.17,34.5,1.1924101,33.039356
35.2,630,1.17,34.7,1.2002012,33.02744
35.2,640,1.15,34.8,1.2168359,33.01553
35.2,650,1.16,34.6,1.2334696,33.003613
35.1,660,1.15,34.8,1.235269,32.90469
35.2,670,1.15,34.6,1.2253445,32.979782
35.1,680,1.15,34.5,1.2156681,32.880856
35.2,690,1.17,34.5,1.206488,32.955948
35.2,700,1.15,34.3,1.1970598,32.94403
35.2,710,1.15,34.7,1.1876312,32.932114
35.2,720,1.18,34.3,1.1782027,32.9202
35.1,730,1.11,34.8,1.1699162,32.821278
35.2,740,1.15,34.6,1.1673218,32.896366
35.1,750,1.13,35,1.164786,32.79745
35.2,760,1.15,34.5,1.1752074,32.872536
35.1,770,1.15,34.8,1.1869819,32.773617
35.2,780,1.17,34.6,1.2002264,32.848705
35.1,790,1.14,34.9,1.21955,32.749786
35.2,800,1.17,34.3,1.2604901,32.82487
40.2,10,0.1,40.1,0.34731188,38.116417
40.2,20,0.25,40.1,0.4362515,38.104504
40.2,30,0.4,37.3,0.5251913,38.092587
40.2,40,0.52,40.1,0.6141305,38.08067
40.2,50,0.66,40,0.7030704,38.068756
