,y_true,ARIMA_pred,SVR_pred,LSTM_pred,TCN_pred
827,41555.99907,41158.44866,43441.85098,44842.1583032608,44634.12975
828,46274.99865,39207.68227,42490.68623,43377.65537458658,43110.83694
829,48794.99822,50994.0,44394.97314,45653.512983858585,44663.84602
830,47293.99996,51315.0,43477.36444,46795.852222919464,45829.4346
831,44162.00028,45793.0,44060.29634,46363.662699997425,46417.95034
832,44159.99887,41030.0,44274.51343,45333.963973104954,45390.7855
833,46691.00066,44431.17124,42979.29438,45891.360624849796,45195.30153
834,51232.0001,48174.22963,44420.91354,47347.99748313427,46440.96832
835,43359.00008,56732.90515,43855.61105,49454.92186641693,48364.11604
836,47083.00052,35089.652,41657.09757,45911.35998028517,46173.47786
837,47699.99862,50807.0,44654.5432,47306.61064219475,46207.08677
838,44981.00069,49018.48841,45099.30549,47826.12382888794,46839.27352
839,47495.99859,42262.0,44137.85255,46669.3744776845,46346.51672
840,45357.00032,50011.0,46250.8467,47632.58618104458,46668.36459
841,47284.99915,43218.0,45845.04154,46735.530994057655,45923.04157
842,43262.99877,49213.0,46178.15585,47628.44015234709,46553.02861
843,45788.99889,37714.87111,45491.03127,45765.66140758991,45339.99756
844,40233.99981,46677.10209,44827.6549,46602.92050486803,45507.39944
845,47815.00043,33954.50399,42876.12614,43814.85391712189,43187.5954
846,46183.99901,49846.17863,42123.99891,46907.15601724386,44944.28134
847,44774.99925,50201.2277,44096.51774,46077.31129723787,45355.99778
848,40933.00041,2392.688788,44867.28632,44970.18208754063,44503.88055
849,44968.00074,42988.21124,42912.72541,43197.488577485085,42749.35759
850,44161.00141,49003.0,43087.58096,45116.1413936615,43794.91699
851,41153.99953,48751.20584,42878.1007,44791.48421114683,44066.28173
852,48997.99939,40268.28839,42845.92931,43440.61331611872,42946.40963
853,46384.99877,56189.8651,41735.81697,46776.30088829994,44981.38261
854,45075.0006,42015.06872,41756.03936,45643.51697844267,45236.11182
855,43650.99948,43344.08648,42051.67507,45021.71917057037,44916.43428
856,45580.99971,42227.0,42791.59715,44742.63892531395,44544.5109
857,48300.00132,47511.0,43294.65847,45792.568362653255,44909.3247
858,51932.99844,51019.0,45337.58826,47515.99794447422,46701.02237
859,47695.99949,55802.87784,44140.48281,49347.114103376865,48514.20301
860,50829.00171,43003.8032,43220.6684,47677.86933416128,47858.06184
861,43359.99895,53747.46759,44154.72262,49233.3939344883,48608.72071
862,45482.0018,39328.22894,41569.79632,46615.85802400112,46759.29446
863,44668.99826,47604.0,42115.84974,48041.31704026461,47104.70749
864,40123.00081,43856.0,43975.84798,47723.9750828743,46460.47559
865,45267.99842,35577.0,40867.6476,45499.02292072773,44121.64535
866,43355.00094,50413.0,41900.13812,46930.00507885218,44758.8044
867,48816.00012,42082.71507,41006.68178,44860.79890704155,43573.70855
868,40949.00063,54277.0,40007.44581,46179.22501593828,44712.62153
869,47507.99967,33082.0,38615.78448,42126.15329313278,42250.3028
870,42449.9989,49953.00426,37933.83224,45099.17535948753,43796.85229
871,41458.00002,37392.0,39379.88064,43541.05811411142,43347.17894
872,37707.99969,39211.84277,38643.9157,43484.780089497566,42759.97054
873,36591.9982,33958.0,39079.6614,42151.98059147596,41250.62514
874,39624.0011,36990.80849,38051.95919,41108.70169264078,39425.65274
875,39938.00127,44956.10127,37641.27865,41647.90208911896,39696.67596
876,42746.99997,42957.26815,38130.36869,40646.04308193922,39376.31904
877,41133.00131,43912.89221,37018.96112,40707.97645127773,39508.99196
878,33681.00131,38376.73629,37187.63142,39599.08453673124,39152.59874
879,31044.99923,26139.46781,34326.13587,36113.28061282635,36023.41204
880,34795.0014,29967.90697,33800.5216,35099.152445435524,34486.59048
881,34379.99825,38545.0,34253.33729,36519.488600730896,34958.51798
882,38821.99978,33965.0,34956.90469,36181.016218960285,35125.36166
883,37111.9998,43264.0,35255.23763,37468.481151640415,36230.6841
884,37821.00009,35402.0,35175.16444,36073.384726405144,35342.51588
885,28942.00054,38530.0,33850.89405,35994.11809271574,35300.4056
886,28542.99944,20063.0,31130.68904,31867.3744879663,32075.79597
887,26421.99913,28144.0,30957.61241,31575.722117602825,30979.62859
888,28239.00079,24301.0,30812.3085,30358.124562233686,29751.43093
889,27724.00086,28935.18492,30329.50494,30573.27737829089,29635.42843
890,31554.99932,31103.54478,29068.65369,29167.7791582942,28638.66474
891,31159.00033,35386.0,30265.70515,29520.329308897257,28638.25528
892,25621.00034,34458.70443,29569.89601,28567.59284633398,27998.17859
893,26720.00091,20787.66359,28944.0113,25839.700595378876,25890.2737
894,25004.99926,28374.9123,27261.71111,26343.64689487219,25762.83748
895,24296.99967,22204.21023,26430.22392,26113.02817991376,25717.53597
896,20475.00019,23409.95379,26363.26964,25936.456566244364,25562.1058
897,21977.99986,16653.0,24967.92184,23801.967885881662,24003.41934
898,24094.99921,22121.03908,24088.9126,23259.708462029696,22967.26104
899,22586.00083,26212.0,24248.38484,23364.85747858882,22990.65544
900,23197.00024,21882.57514,22880.57662,22021.606609731913,22011.84196
901,21974.99959,24008.97508,22167.31675,22030.899369359016,21729.41625
902,16538.99962,19697.4108,22271.16339,21529.143597871065,21174.65814
903,14922.99955,12074.48727,21343.28962,19012.595986038446,19125.78184
904,20162.00073,13307.0,19587.77468,17603.495238006115,17908.45603
905,18044.00069,25401.0,20705.93385,19402.13539621234,19102.64083
906,19563.99944,14852.29059,19451.72705,18273.040313482285,18498.91992
907,16533.99978,20296.09766,20414.8252,18693.551916778088,18426.34422
908,14013.00042,13504.0,19952.99963,17118.870754271746,16794.55142
909,14217.00045,11492.0,19132.43275,15333.808931857347,15045.13021
910,14924.00025,14421.0,18256.39938,14883.790383845568,14755.21575
911,14522.99959,15631.0,16955.95717,15030.26564836502,14919.21157
912,15630.00027,13453.81365,16798.68233,14726.080630138516,14633.47895
913,13406.99993,17089.65577,17509.06963,15243.732877910137,14753.81202
914,15422.00018,12559.91051,16207.194,14170.995692357421,13719.73591
915,11390.00012,17437.0,15922.88355,14874.089998722076,14127.84798
916,11604.99962,20163.20907,12799.1699,12823.939400792122,12468.26596
917,10986.99989,11820.0,12463.49684,12569.692178174853,12214.59437
918,11296.00021,10360.13244,11608.14944,11938.074635371566,11736.82791
919,10480.00007,11809.83023,11254.98886,11798.575826138258,11592.24755
920,8778.99999,12007.5192,10179.89068,11064.642447590828,10983.2165
921,12202.99999,12007.5192,9826.148041,9714.632707327604,9596.6949
922,10386.99995,13745.30109,10376.01609,11049.184811368585,10248.9618
923,9372.000067,76567.5868,10203.81174,10425.886868223548,9874.177694
924,10893.99977,8013.877313,9895.818422,9897.77039656043,9298.82165
925,10488.00018,11303.13735,10045.38407,10675.124153152108,9867.457382
926,10383.99968,10506.08983,10410.8593,10706.203761100769,9898.559023
927,9378.000149,10350.12442,9071.283665,10848.402630209923,10315.42587
928,10885.99966,8913.449253,8927.126749,10330.227997511625,9867.423413
929,9074.000123,11177.41639,9984.295818,11002.045309707522,10269.76355
930,10283.00036,7986.649347,9310.674079,10171.526722326875,9819.361245
931,8457.000177,9718.243072,9605.502504,10608.152385786176,10058.16828
932,9473.999625,6631.0,9621.824501,9643.47451594472,9393.491754
933,8864.000005,9528.753642,7813.879001,9835.781024619937,9308.454098
934,7960.999821,9297.725369,7906.668151,9522.436367705464,9194.246431
935,8368.999892,7389.903704,7451.520988,8875.859244607389,8632.497183
936,7351.0002,8257.974735,6564.051161,8797.572656452656,8423.254937
937,7554.999777,7666.700369,6161.564646,8153.523913122714,7894.552733
938,8058.999784,6962.710388,5979.987824,8008.3169698268175,7693.387715
939,5236.99998,8563.0,6173.255127,8157.599250011146,7779.379251
940,7462.999896,3996.26228,5626.801363,6628.890256240964,6463.403485
941,6144.999774,11599.73769,6052.704707,7363.051776535809,6929.856502
942,7462.000112,6581.82289,5601.850272,6715.06494859606,6386.174061
943,7354.000012,7719.645154,5939.045311,7295.9950871914625,6791.407971
944,7668.000174,7487.207137,6343.516045,7400.699296198785,6813.114947
945,8366.00008,8426.693801,6983.882249,7746.3211904764175,6954.13822
946,6860.999926,8746.377556,7868.956688,8341.402084901929,7522.113396
947,7256.000049,7759.316365,7624.582987,7821.007545784116,7207.998474
948,7660.999849,6567.893031,7425.761938,7972.429859824479,7412.900978
949,9272.99986,8117.91722,7655.771704,8186.696733079851,7724.005531
950,8364.999837,10052.63824,8677.982367,9135.821027815342,8482.499263
951,8970.000078,8896.063359,8612.801327,9004.88556727022,8572.433934
952,8468.999882,9355.885242,8355.497038,9361.097002737224,8613.22678
953,8870.999871,9355.885242,8482.510501,9269.134303756058,8644.209072
954,10888.00014,9031.358996,8046.941467,9477.068751648068,8863.397748
955,8761.999987,13316.36448,9143.412323,10664.832527443767,9892.242664
956,10986.99989,8818.267163,9347.704255,9944.424236312509,9484.085602
957,8661.999997,11627.00791,10215.04171,11070.343696087599,10228.78892
958,7358.000066,8208.436675,10028.889,10151.87898978591,9727.780466
959,9172.99987,5427.924516,10050.25254,9165.638741068542,8947.052782
960,10982.00005,9404.740883,9753.735809,9650.285717651248,9358.548884
961,9669.999552,11578.6192,10711.15462,10596.213732734323,10004.82809
962,11797.00041,9898.945446,11010.46712,10233.610656037927,9820.918301
963,9374.000094,12481.23451,12116.1719,11408.575542092323,10426.93256
964,9476.000112,9399.293691,12044.19002,10543.178350582719,9767.195281
965,8564.000034,10122.34662,11073.01005,10465.415524467826,9822.849014
966,10488.99996,8151.319668,10493.87948,9877.542440339923,9527.861275
967,10986.00011,11207.78691,11182.43359,10703.339365720749,10257.91854
968,11297.0,11411.37434,11965.20625,11096.633704453707,10595.10929
969,11489.99965,12825.33926,12072.61535,11501.728066846728,10827.29332
970,10779.99958,12423.05632,12541.03387,11785.765001416206,10926.32887
971,10892.0002,10673.84523,10860.28323,11551.25181043148,10703.92693
972,12500.00015,10448.17563,10284.25352,11648.864345684648,10848.63858
973,12704.00019,14108.0,11098.14074,12612.75542487204,11840.28216
974,10578.99982,14108.0,12215.45339,13042.886622652411,12267.81153
975,14213.0004,9263.958822,11704.94904,12201.81751228869,11767.03902
976,13099.00031,15107.82254,13236.88614,13918.54881568253,12949.57435
977,14213.0004,15107.82254,13052.44841,13757.279683485627,13065.24268
978,15526.99955,14791.81256,12813.27706,14453.87860609591,13634.94797
979,13206.00017,16364.5965,14211.17008,15490.61897163093,14530.61778
980,12696.00008,13080.13272,13870.68692,14734.872120574117,14017.64037
981,12497.99967,12397.83993,14063.12507,14397.411457940936,13871.22019
982,13001.00035,12009.94103,14202.72277,14076.042821660638,13706.83236
983,14917.99971,13012.65374,14298.17587,14028.434183448553,13729.97337
984,17741.00091,15998.76027,14778.26059,14853.389233648777,14389.85111
985,15320.99994,20102.67651,17007.58089,16592.772212430835,15598.63514
986,17145.99988,13203.47855,16595.82447,15982.517367094755,15190.54326
987,16235.00005,17987.21178,17193.40858,17064.58954374492,15823.08898
988,16839.00005,15324.0,17351.20571,17126.42651516199,16190.87459
989,15228.9996,17443.0,17654.05432,17675.380545139313,16949.24622
990,15428.99958,14380.05949,17514.31709,17092.297060593963,16775.47565
991,16235.99983,15217.21177,16614.53587,17086.09454290569,16750.60499
992,18049.00053,17703.81611,17436.47674,17265.992343902588,16918.93412
993,17336.99997,20190.91676,18100.72718,18061.98578619957,17532.47659
994,18234.00007,20190.91676,17888.43194,17806.06858435273,17280.67237
995,19767.99948,19131.0,17179.11285,18306.741026818752,17501.07841
996,21976.99916,21045.67028,18354.68194,19405.02733385563,18363.90408
997,18753.99984,24186.0,20587.16235,21169.584859341383,20172.44843
998,18345.99977,15531.0,19602.54116,20246.10011652112,19732.76925
999,19649.00037,17938.0,19278.71157,20203.02034446597,19665.04833
1000,19145.00083,20217.20201,19832.57155,20859.77112057805,20289.70503
1001,23391.00059,15198.54995,19979.67719,20659.9850512743,20473.64511
1002,23493.00061,27637.0,22042.59929,22687.0166734159,22024.24149
1003,19448.99948,23595.0,22509.11328,23165.75445741415,22411.14235
1004,19748.00012,15405.0,21436.86201,21471.41501405835,20999.91534
1005,19252.00068,20047.0,20917.43956,21438.86373117566,20841.6428
1006,21780.00037,18756.0,20752.83141,20994.225105255842,20577.7714
1007,25404.99922,24308.0,21796.60007,22035.862485200167,21680.62237
1008,24886.00015,23143.85543,24572.00338,24067.95821148157,23251.24197
1009,23796.0004,24367.0,24191.16594,24477.072826236486,23610.64096
1010,20172.99928,24350.32307,23241.99087,24326.61311429739,23442.69926
1011,20060.00072,14404.86287,22608.83846,22712.364736378193,22174.73425
1012,20969.00006,20586.58669,22647.11466,22382.8729685843,21994.20757
1013,23600.00047,20586.58669,22530.88496,22485.25123345852,22285.1824
1014,23389.99989,25911.42312,24231.08153,23697.08511120081,23203.59202
1015,24104.00002,23180.0,24274.28346,23670.637193858624,23263.43952
1016,23487.00007,24818.0,23583.70545,23897.71580991149,23078.29675
1017,20865.00048,24483.80248,23616.6302,23659.80941209197,22868.20437
1018,22376.99912,18413.58071,22204.14725,22378.923408031464,22009.90298
1019,24196.00036,23889.0,21803.98778,23042.11172914505,22503.63661
1020,29643.99958,26015.0,23499.24689,24253.383744716644,23557.26039
1021,27624.99928,34319.40395,27098.32596,27432.92137336731,26230.15257
1022,24810.00003,25606.0,26623.9265,27329.790286630392,26610.794
1023,21670.99911,21995.0,25028.16409,26345.09929022193,25589.64255
1024,22679.00004,18532.0,24901.72413,24831.29203799367,24367.89713
1025,26720.00091,23687.0,24974.47975,24973.233845978975,24458.40284
1026,28634.99978,30761.0,27043.33241,26803.58065766096,26184.54442
1027,25598.00071,29939.28145,27887.46121,27873.968488156796,27223.06034
1028,24899.0001,22561.0,26142.75824,26578.933105379343,26028.24391
1029,24591.99935,24200.0,25911.17336,26072.921136140823,25251.02695
1030,25206.00086,24285.0,26425.66015,25666.61215993762,24869.29669
1031,30338.99921,26334.73323,25876.90507,25838.907378196716,25283.55436
1032,27910.99998,35472.0,28145.4136,28530.47872850299,27498.2149
1033,31862.00007,25483.0,28062.43439,28203.963361293077,27534.81857
1034,26918.99927,34034.26727,28172.35897,30547.75488099456,29285.19917
1035,25294.99909,151696.6539,28230.55898,28768.1115398407,28215.0684
1036,23678.00016,23671.0,27808.7672,27873.95379894972,27277.58117
1037,27914.99912,22061.0,27288.46066,26795.044392198324,26460.98795
1038,27208.9991,30262.16667,28122.49334,28536.325032919645,27629.50887
1039,26918.99927,30210.32045,27663.99718,28133.348670572042,27707.77296
1040,27922.00036,28414.47843,26573.69149,27549.217661947012,26976.3496
1041,28126.99926,30333.69381,27589.81366,27656.28912848234,26718.80741
1042,27018.00085,28332.0,27669.47031,27669.07057479024,26856.8272
1043,25894.99995,27503.96956,26332.57696,27266.22274300456,26656.69042
1044,30053.00035,24852.72412,26912.7107,27070.957277178764,26560.20437
1045,29031.99947,24852.72412,28605.62645,29271.038775593042,28111.92446
1046,27611.99933,28057.57992,28142.74436,29435.9085996747,28778.32972
1047,25894.99995,26311.74163,27547.97491,28878.109830886126,28306.67397
1048,27502.99991,24178.0,27749.67229,27899.878413289785,27319.72084
1049,29120.00068,29111.0,26877.07056,28321.511904776096,27403.46217
1050,32263.9996,30737.0,28380.69734,29139.081956118345,28393.29622
1051,27914.00025,35408.0,30401.77407,30818.364962220192,29932.14674
1052,28615.99929,25346.00652,29460.65235,29085.521434813738,28650.57034
1053,27716.99962,29318.0,28157.54992,29462.038862913847,28573.59339
1054,28220.0003,27270.98139,28373.13216,29171.82603484392,28428.43464
1055,32043.00048,28723.0,28587.2422,29354.816832005978,28756.81921
1056,29125.99938,35866.0,30644.99695,31152.858405023813,30280.93278
1057,31763.00033,26209.0,29769.134,30128.901321947575,29623.04359
1058,30838.99963,33073.52307,31016.27087,31430.29713138938,30446.79045
1059,31052.99934,28673.04565,31316.62815,31216.74543890357,30516.47605
1060,30743.00015,31267.0,31160.89708,31414.576007515192,30703.0602
1061,31944.9996,30433.0,31641.16518,31499.475952118635,30990.18095
1062,28417.9998,31985.56496,30929.29859,32342.08926537633,31520.8414
1063,27316.00079,27241.98377,31533.9496,30986.45906725526,30635.58899
1064,31450.99973,26525.14732,29419.38271,30060.431255459785,29519.98595
1065,35997.00085,35874.45451,30384.00617,31579.390747070312,30502.26057
1066,32160.00002,40849.46859,32906.98984,33638.90938681364,32614.79623
1067,31849.00013,29896.99527,32283.72334,32062.30026587844,31766.4376
1068,30853.00028,31538.0,33018.53333,32176.25546208024,31518.1239
1069,27923.99993,29857.0,31371.91015,31946.732929199934,31145.63132
1070,27805.00082,24995.0,29243.61024,30800.57082399726,30437.30673
1071,31528.00056,27686.0,28433.57631,30514.37182176113,30082.85433
1072,30937.00051,35251.0,30321.04457,31926.87495738268,30942.81376
1073,33957.99936,30764.48851,30311.62018,31339.545373916626,30640.74674
1074,31954.00041,36923.63127,31659.61233,32521.148863494396,31620.78677
1075,29515.99967,29950.0,32786.91021,31537.88455632329,30957.42952
1076,30620.00007,27300.66158,30589.01549,30364.30320996046,29901.35449
1077,30840.99919,31724.0,29139.83798,31138.8008338511,30415.48224
1078,30537.00055,31062.0,29715.24499,31814.739386707544,31162.48902
1079,30236.00033,30233.0,30771.38974,31819.138804227114,31294.10431
1080,30430.00069,29761.28334,30706.41279,31587.453285604715,30952.26994
1081,32255.00063,30544.12435,30766.47441,31406.296803176403,30600.72783
1082,29941.99952,34309.88655,32465.03078,31924.14643716812,31118.30205
1083,29551.99924,27979.49602,29989.97022,30677.486285597086,30230.33764
1084,32069.99925,29517.54662,29479.44501,30448.80838212371,29873.6231
1085,32759.99904,33886.7714,29927.32807,31683.351774007082,30738.36938
1086,32865.00117,33682.58434,31527.91253,32415.913547843695,31651.64879
1087,28424.9992,32970.0,33279.68627,32757.388036310673,32195.6342
1088,30848.00044,23985.0,31102.00915,30759.18949151039,30432.25732
1089,33770.99841,33271.0,30333.10616,31770.247614622116,30807.45823
1090,31753.00065,36694.0,32197.39996,33267.48911356926,32350.33358
1091,32061.99914,29735.0,32109.84105,32479.61329433322,32109.53341
1092,30435.99939,32371.0,32734.79885,32590.415819466114,32003.86476
1093,28526.99922,28810.0,31473.62227,31828.038627564907,31107.08867
1094,27410.99957,26618.0,30189.33894,30827.665066450834,30265.33468
1095,30424.00015,26295.0,28653.6906,29827.61283174157,29415.95515
1096,29028.9992,34013.85371,28082.87379,30708.056361675262,29815.14169
1097,30937.99937,26905.17229,28628.23312,29780.084066092968,29254.51709
1098,26602.99954,32477.99252,29329.17776,30390.984318464994,29555.62747
1099,27706.99994,22268.0,28895.06724,28184.300021469593,27835.9418
1100,26805.0,28811.0,27115.47883,28159.59828361869,27438.95497
1101,29711.99959,28741.59555,24967.23631,27598.08130928874,27074.28622
1102,27396.00005,32619.0,27147.78226,29067.99537461996,28248.87194
1103,25494.99999,25080.0,27120.57702,28110.736472427845,27676.34908
1104,26801.00087,24526.66392,26287.61404,27072.8521848917,26532.65476
1105,30521.00033,29271.12048,26685.43376,27397.57363268733,26556.42924
1106,26403.99934,34958.44898,28296.23425,29106.899739563465,28119.21949
1107,26814.99968,22680.36828,26518.31877,27304.265953183174,27016.57783
1108,25809.00015,29824.56343,26756.93748,27498.593145906925,26840.90042
1109,26806.0007,25011.40956,26536.73778,27029.375804245472,26218.26533
1110,28824.0003,27803.0,26382.06723,27515.263559788465,26779.94756
1111,23980.99994,30619.48161,28049.56626,28399.61625495553,27674.15671
1112,27114.99919,19138.0,26667.18139,26094.956782907248,25876.16839
1113,26808.99914,30249.0,25870.69737,27216.059100836515,26238.15085
1114,26098.99999,30249.0,26309.29791,27196.786861151457,26436.57816
1115,28019.00054,25506.05662,26169.85589,26785.61208510399,26216.95983
1116,23668.00048,29692.47239,27031.25733,27601.27437567711,26871.67064
1117,23980.99994,21013.35304,25651.31682,25610.59854105115,25169.02261
1118,23571.0003,24294.0,24463.26611,25581.025494903326,25000.49518
1119,26693.00031,21559.69372,24708.39661,25004.393326491117,24560.92066
1120,24170.99933,29815.0,25537.02382,26206.653513520956,25403.32281
1121,24780.99987,21586.02204,24373.76331,24898.60349327326,24624.77097
1122,23670.00005,23596.13291,24110.3869,24974.019718557596,24207.42305
1123,23785.00002,25939.47242,23781.54619,24452.145241826773,23862.54985
1124,21469.00048,24502.63815,23021.46781,24259.88004654646,23661.94669
1125,22758.9993,21272.60728,22222.20748,23066.868551522493,22918.26335
1126,24264.99924,25257.0796,22094.93693,23405.669604301453,22991.5882
1127,21349.99954,26108.41081,23178.59545,24050.154892504215,23361.96738
1128,21156.99988,19515.87377,21742.73477,22676.636912465096,22560.93921
1129,23054.00081,20305.13722,20534.22082,22109.101035535336,21838.60112
1130,19939.00021,24165.04644,21687.77972,22774.02635538578,22212.18255
1131,23478.99996,17694.69578,19856.65668,21195.114701241255,21100.39502
1132,19738.00044,27019.0,21576.49757,22822.175740033388,22232.7915
1133,19743.99915,15997.0,20338.52901,21132.95364919305,20963.30065
1134,20654.9999,19750.0,19757.04135,20848.021591067314,20531.45449
1135,18936.99982,19750.0,20539.59423,21067.123967677355,20704.48784
1136,20042.99979,17219.0,18835.37882,20081.964752793312,19931.29205
1137,18441.99925,21149.0,18984.80175,20257.04541194439,19993.24929
1138,17320.99975,18214.8331,18365.14177,19346.73321557045,19110.30859
1139,21657.00029,15706.57464,17344.56612,18527.945796191692,18318.14536
1140,17519.99995,24511.28371,19747.04937,20401.895682930946,19785.93867
1141,18026.99977,20062.63836,18870.9348,18608.8961802423,18421.51515
1142,15707.99996,21013.64156,18315.95149,18674.615692704916,18332.67666
1143,19748.00012,14209.01841,17246.11762,17302.685983181,17018.63528
1144,16311.99995,21338.20295,17898.3251,19119.230448663235,18417.67943
1145,15210.00003,15463.06859,17563.75113,17532.421509563923,17543.85338
1146,15108.9998,14207.43205,16278.05333,16590.42193929851,16364.78929
1147,16023.99969,16674.28024,16036.44114,16121.251419484615,15794.69566
1148,13699.00025,16102.51471,15888.37568,16213.976121082902,15790.52025
1149,13602.00008,13154.7254,15389.1635,14855.354833170772,14833.75068
1150,14296.99971,13505.0,14074.0701,14288.812313869596,14107.3648
1151,13478.00022,15173.78246,13563.22312,14284.566214948893,13708.89435
1152,13491.00016,13016.18155,12478.91576,13878.103920146823,13538.04878
1153,13687.00009,13134.21282,12112.26075,13684.905042141676,13215.53071
1154,11682.00044,15030.84937,11432.26751,13737.496993854642,13164.26354
1155,12493.99961,10369.86788,11085.73218,12653.013951092958,12140.63146
1156,11678.00039,10369.86788,9725.634664,12912.009459897876,12392.72304
1157,10275.00025,11244.81967,9110.707677,12386.656395316124,11980.84869
1158,11783.99954,9460.621143,8680.291846,11391.691216632724,11171.80113
1159,11285.99962,12013.75942,8741.205596,11804.493740439415,11305.97694
1160,10374.99978,11148.24308,8976.231125,11560.252622067928,11071.93656
1161,7955.999982,9464.0,8282.472172,10961.763831600547,10525.74134
1162,8757.999933,5537.0,7629.48661,9432.924930155277,9224.725617
1163,11284.00005,9560.0,7535.081043,9299.844845376909,8960.517276
1164,9166.999788,13810.0,8707.645366,10432.102238968015,9863.216791
1165,9667.999983,8550.600101,8616.931424,9623.298890024424,9288.675999
1166,7451.999975,10169.0,9040.711429,9819.074805796146,9208.794254
1167,8464.000043,5236.0,8461.752852,8646.990840479732,8158.893277
1168,6947.999968,8386.555069,8100.795784,8851.989742144942,8332.361796
1169,6448.9998,5432.0,8022.359149,7947.687267616391,7897.497919
1170,5144.000085,5950.0,6968.267298,7300.002945534885,7210.750864
1171,5442.000029,4846.910546,7336.55714,6262.641042925417,6327.901059
1172,5637.000171,4285.226032,7066.293385,5925.024766504765,5863.955306
1173,4733.999987,5873.907673,7156.197905,5725.295158840716,5610.933714
1174,5034.999972,3831.0,5711.862391,5054.536846667528,4850.020853
1175,5829.000043,4794.696883,5260.445279,5022.603428557515,4472.893822
1176,5531.000099,6623.0,4967.080302,5516.826850079,4819.984867
1177,5030.999917,5839.112005,5124.255076,5585.929929584265,4842.060221
1178,3924.99994,5233.806598,4517.065738,5492.785208471119,4867.361003
1179,4023.999917,3199.703649,4351.064986,4913.699942477047,4369.558923
1180,4134.000044,4185.496671,3626.423993,4797.069474436343,4394.390339
1181,3831.000032,4057.225726,3324.386986,4718.2846008352935,4434.087692
1182,3725.999973,3528.0,3127.17277,4467.336941357702,4237.219266
1183,3830.000018,3826.840348,3057.135789,4274.522048406303,3928.242583
1184,3633.999977,3755.145144,2899.140743,4240.93816016987,3732.028056
1185,3126.00003,3755.145144,2869.377648,4119.082006711513,3606.664625
1186,3422.999961,2618.0,2666.993265,3803.41255325824,3515.071911
1187,4036.000081,3720.0,2486.912224,3866.970686610788,3469.025951
1188,4939.000036,3962.347053,2548.410142,4229.055968757719,3704.6639
1189,4033.00004,5459.732512,3006.753441,4879.033872812986,4228.762185
1190,4336.000052,3127.0,3178.689741,4698.0247414931655,4120.096251
1191,4732.999973,4435.169345,3341.108591,4892.63493097201,4237.053324
1192,4843.0001,4856.948879,3609.388946,5191.450125936419,4517.626819
1193,4738.000041,4997.664802,3905.52002,5386.716739356518,4754.013802
1194,4435.000029,4893.021038,4171.965173,5433.187882095575,4868.801004
1195,5043.000081,4555.871135,4213.88755,5306.213687565178,4751.637593
1196,3930.000009,5022.152512,4508.607091,5582.214019231498,4967.551723
1197,4233.000021,3758.238927,4434.688435,5034.977478887886,4619.083336
1198,5952.000118,3633.893743,3838.789611,4984.627926442772,4565.845977
1199,5136.99999,7671.0,4347.407667,5815.659488476813,5204.004578
1200,4435.000029,5299.53114,4375.533745,5664.277569755912,5109.679901
1201,5440.000002,4449.849136,4507.424901,5357.63394549489,4848.979985
1202,4938.000022,5340.164702,4494.409127,5791.015589378774,5119.744532
1203,5842.999775,4283.661796,4488.548758,5639.5354365855455,5104.384212
1204,4535.00002,7731.871509,4868.97039,6121.302869543433,5590.810419
1205,6856.000087,4715.928869,4861.984951,5581.654452249408,5198.326741
1206,6352.00008,7278.808389,6169.522574,6693.928097687662,5979.396407
1207,6046.000027,7311.281092,6502.687776,6763.676584228873,6149.85777
1208,6348.000025,5307.890207,6585.854965,6757.070113345981,6151.686576
1209,7058.000095,6735.742135,6636.234917,6941.258998960257,6330.128769
1210,8260.999792,6964.874599,6731.126333,7398.506473004818,6700.081498
1211,7649.999928,9141.083098,7578.3784,8270.137855805457,7580.124747
1212,9463.000164,8121.001688,7869.466784,8300.524775832891,7734.546873
1213,8055.000188,8121.001688,8754.553,9408.76164355129,8497.556619
1214,9157.00011,8566.916033,8917.737381,9089.471530072391,8467.026938
1215,10573.99998,8359.521373,8781.246274,9704.298850148916,8981.800101
1216,12305.00001,11294.80721,9389.056123,10682.09142768383,9951.145467
1217,10185.0004,13048.06067,11058.57228,11993.305135905743,11012.09365
1218,10681.99962,8160.465337,10835.18372,11480.581117108464,10839.24116
1219,13602.99986,11219.00211,10772.60352,11776.371253490448,11011.30502
1220,9975.999605,14552.43416,12545.32938,13412.843483641744,12417.02266
1221,12092.00008,9844.784616,12607.66028,11974.141229122877,11670.12605
1222,8874.999926,12929.09067,13077.63295,12802.764908790588,12199.49937
1223,13199.99963,8666.532695,14071.93629,11162.75257973373,11034.79122
1224,12093.99965,14142.83942,14915.73745,12908.88892146945,12193.89636
1225,16426.00014,12988.04754,14684.78065,12644.165539979935,12291.80819
1226,16925.99963,16760.98966,17243.23881,15008.062911868095,13840.92186
1227,15223.99976,16760.98966,18845.94662,16138.079742342234,14865.34074
1228,14213.0004,17416.50362,18230.06175,16063.894656226039,14841.19719
1229,17942.99954,12719.08033,18264.57506,15935.764375194907,15026.90733
1230,17043.00008,19274.35977,19561.29425,17960.117971271276,16954.5986
1231,17743.99934,16876.19047,19809.12229,18075.532907426357,17565.45386
1232,16226.99994,19050.22742,19015.85409,18753.952100127935,18397.87654
1233,17746.00074,165269.2533,18897.85634,18106.852133065462,17636.2283
