Transaction Arrival Rate,Block Size,Latency,Throughput,Latency_Pred,Throughput_Pred
15.1,345.0,1.14,14.6,1.064814805984497,15.74649429321289
15.0,350.0,1.12,15.0,1.0638141632080078,15.936185836791992
15.1,355.0,1.14,14.7,1.063558578491211,16.218366622924805
15.1,360.0,1.12,15.0,1.0629303455352783,16.45989990234375
15.1,365.0,1.13,14.8,1.0623022317886353,16.701431274414062
15.1,370.0,1.15,14.6,1.0616741180419922,16.94296646118164
15.0,375.0,1.13,14.6,1.0606733560562134,17.15004539489746
15.1,380.0,1.13,14.7,1.060417652130127,17.45064926147461
15.1,385.0,1.13,14.9,1.0597896575927734,17.7126522064209
15.1,390.0,1.11,15.0,1.0591614246368408,17.974658966064453
15.1,395.0,1.16,15.0,1.0585333108901978,18.23666000366211
15.1,400.0,1.13,15.0,1.0579050779342651,18.49866485595703
20.1,10.0,0.2,20.1,0.29477497935295105,17.504329681396484
20.1,15.0,0.36,19.4,0.3985302746295929,17.41293716430664
20.1,20.0,0.46,20.1,0.5286581516265869,17.33566665649414
20.1,25.0,0.6,20.0,0.662914514541626,17.258392333984375
20.1,30.0,0.73,19.4,0.7972249388694763,17.181121826171875
20.1,35.0,0.87,19.6,0.8894965648651123,17.104625701904297
20.1,40.0,0.98,20.0,0.9735001921653748,17.030498504638672
20.1,45.0,1.11,19.4,1.0221350193023682,16.956369400024414
20.1,50.0,1.12,19.4,1.0429887771606445,16.88224220275879
20.1,55.0,1.13,19.9,1.0604829788208008,16.80811309814453
20.1,60.0,1.12,19.4,1.0775527954101562,16.733985900878906
20.1,65.0,1.15,19.6,1.0927690267562866,16.660465240478516
20.1,70.0,1.12,19.9,1.1032280921936035,16.59378433227539
20.1,75.0,1.12,20.0,1.112669587135315,16.5271053314209
20.1,80.0,1.13,19.3,1.120305061340332,16.460424423217773
20.1,85.0,1.09,19.4,1.1262491941452026,16.39374351501465
20.1,90.0,1.11,19.5,1.1290029287338257,16.327062606811523
20.1,95.0,1.11,19.3,1.1308116912841797,16.26038360595703
20.1,100.0,1.11,19.3,1.131387710571289,16.193702697753906
20.1,105.0,1.16,19.3,1.1310124397277832,16.127023696899414
20.1,110.0,1.11,19.5,1.129685878753662,16.065229415893555
20.1,115.0,1.14,19.4,1.1274434328079224,16.011884689331055
20.1,120.0,1.12,19.3,1.1250391006469727,15.958541870117188
20.1,125.0,1.12,19.4,1.122634768486023,15.905197143554688
20.1,130.0,1.13,19.5,1.1202304363250732,15.865510940551758
20.1,135.0,1.13,19.4,1.117859959602356,15.82619857788086
20.1,140.0,1.12,19.4,1.1156444549560547,15.786886215209961
20.1,145.0,1.14,19.3,1.1134591102600098,15.747573852539062
20.1,150.0,1.12,19.4,1.1113226413726807,15.71418571472168
20.0,155.0,1.11,19.3,1.1088507175445557,15.635063171386719
20.1,160.0,1.11,19.4,1.1070493459701538,15.676063537597656
20.0,165.0,1.11,20.0,1.1049156188964844,15.596940994262695
20.1,170.0,1.12,19.5,1.1043741703033447,15.637941360473633
20.1,175.0,1.15,19.5,1.1035897731781006,15.618881225585938
20.1,180.0,1.13,19.4,1.1028051376342773,15.599820137023926
20.1,185.0,1.13,19.4,1.1020207405090332,15.594497680664062
20.1,190.0,1.11,19.3,1.1012959480285645,15.59677505493164
20.1,195.0,1.11,19.5,1.1006042957305908,15.599054336547852
20.1,200.0,1.12,19.5,1.0999126434326172,15.601329803466797
20.1,205.0,1.11,19.4,1.0994244813919067,15.606853485107422
20.1,210.0,1.14,19.5,1.0989789962768555,15.618712425231934
20.1,215.0,1.14,19.6,1.0986974239349365,15.64346981048584
20.1,220.0,1.13,19.3,1.0984958410263062,15.671052932739258
20.1,225.0,1.1,19.4,1.0984137058258057,15.704869270324707
20.1,230.0,1.12,19.6,1.0985227823257446,15.751313209533691
20.1,235.0,1.12,19.4,1.0986319780349731,15.797758102416992
20.1,240.0,1.12,19.3,1.0984454154968262,15.844200134277344
20.1,245.0,1.12,19.3,1.0976121425628662,15.890644073486328
20.1,250.0,1.11,19.5,1.0967789888381958,15.937088012695312
20.1,255.0,1.12,19.3,1.0959458351135254,15.997861862182617
20.0,260.0,1.12,19.3,1.0947492122650146,16.005727767944336
20.1,265.0,1.12,19.5,1.094279408454895,16.12325668334961
20.1,270.0,1.1,19.4,1.0934462547302246,16.185955047607422
20.1,275.0,1.11,19.4,1.0926129817962646,16.248653411865234
20.1,280.0,1.11,19.3,1.0917797088623047,16.312088012695312
20.1,285.0,1.13,19.4,1.0909802913665771,16.387187957763672
20.1,290.0,1.14,19.6,1.090352177619934,16.483062744140625
20.1,295.0,1.12,19.5,1.089724063873291,16.5826416015625
20.1,300.0,1.11,19.5,1.0890958309173584,16.682218551635742
20.1,305.0,1.13,19.4,1.0884677171707153,16.789993286132812
20.1,310.0,1.14,19.4,1.0878396034240723,16.908348083496094
20.1,315.0,1.12,19.5,1.0872113704681396,17.034427642822266
20.1,320.0,1.12,19.3,1.0865832567214966,17.182350158691406
20.1,325.0,1.14,19.4,1.085955023765564,17.33136749267578
20.1,330.0,1.16,19.4,1.085326910018921,17.487014770507812
20.1,335.0,1.15,19.4,1.0846987962722778,17.644363403320312
20.1,340.0,1.11,19.3,1.0840706825256348,17.801712036132812
20.1,345.0,1.12,19.4,1.0834424495697021,17.961589813232422
20.1,350.0,1.12,20.0,1.0828142166137695,18.129718780517578
20.1,355.0,1.11,19.4,1.082186222076416,18.32615852355957
20.1,360.0,1.1,20.0,1.0815579891204834,18.524341583251953
20.1,365.0,1.14,19.4,1.0809298753738403,18.74437713623047
20.1,370.0,1.1,19.5,1.0803017616271973,18.97724723815918
20.1,375.0,1.14,19.4,1.0796735286712646,19.21688461303711
20.1,380.0,1.13,19.3,1.079045295715332,19.458419799804688
20.1,385.0,1.12,19.6,1.078417181968689,19.70530128479004
20.1,390.0,1.12,19.4,1.077789068222046,19.95903778076172
20.1,395.0,1.12,19.5,1.0771608352661133,20.22104263305664
20.1,400.0,1.11,19.3,1.0765328407287598,20.483043670654297
25.1,10.0,0.17,25.1,0.23892802000045776,20.505699157714844
25.1,15.0,0.29,24.0,0.31906577944755554,20.39407730102539
25.1,20.0,0.39,25.1,0.43048545718193054,20.282459259033203
25.1,25.0,0.5,25.0,0.5421183109283447,20.1815185546875
25.1,30.0,0.65,24.0,0.6582066416740417,20.089540481567383
25.1,35.0,0.72,24.2,0.7757582068443298,20.00046157836914
25.1,40.0,0.8,25.1,0.8653365969657898,19.9116268157959
25.1,45.0,0.93,24.0,0.9619355797767639,19.822792053222656
25.1,50.0,1.02,25.0,1.018876552581787,19.733957290649414
25.1,55.0,1.14,24.0,1.0569885969161987,19.645122528076172
25.1,60.0,1.13,24.4,1.0744229555130005,19.557048797607422
25.1,65.0,1.12,24.3,1.0907145738601685,19.477638244628906
25.1,70.0,1.12,24.3,1.1018871068954468,19.41095733642578
25.1,75.0,1.14,24.5,1.1117327213287354,19.344276428222656
25.1,80.0,1.11,24.5,1.1204408407211304,19.27759552001953
25.1,85.0,1.12,24.4,1.127255916595459,19.210918426513672
25.1,90.0,1.13,24.2,1.13083016872406,19.144237518310547
25.1,95.0,1.12,24.4,1.132929801940918,19.084407806396484
25.1,100.0,1.12,24.4,1.1339128017425537,19.03960418701172
25.1,105.0,1.13,24.4,1.1346932649612427,19.000289916992188
25.1,110.0,1.12,24.2,1.134352207183838,18.96097755432129
25.1,115.0,1.12,24.4,1.1337916851043701,18.92166519165039
25.1,120.0,1.14,24.2,1.1331650018692017,18.88235092163086
25.1,125.0,1.13,24.3,1.1323175430297852,18.843040466308594
25.1,130.0,1.12,24.1,1.1314740180969238,18.803726196289062
25.1,135.0,1.13,24.3,1.1308399438858032,18.774456024169922
25.1,140.0,1.13,24.3,1.1302602291107178,18.75539779663086
25.1,145.0,1.13,24.2,1.1292842626571655,18.73633575439453
25.1,150.0,1.13,24.3,1.127777338027954,18.717273712158203
25.1,155.0,1.13,24.2,1.125964879989624,18.698211669921875
25.0,160.0,1.13,24.3,1.1236262321472168,18.619089126586914
25.1,165.0,1.11,24.4,1.1219744682312012,18.660091400146484
25.1,170.0,1.12,24.5,1.1199843883514404,18.641029357910156
25.1,175.0,1.14,24.3,1.1179944276809692,18.62196922302246
25.1,180.0,1.12,24.3,1.1161916255950928,18.602909088134766
25.1,185.0,1.13,24.3,1.1150588989257812,18.583847045898438
25.1,190.0,1.13,24.3,1.114267349243164,18.56478500366211
25.1,195.0,1.14,24.3,1.1134755611419678,18.545724868774414
25.1,200.0,1.11,24.4,1.1127598285675049,18.52666473388672
25.1,205.0,1.12,24.2,1.1123405694961548,18.50760269165039
25.1,210.0,1.13,24.4,1.111985445022583,18.52324676513672
25.1,215.0,1.14,24.4,1.1118242740631104,18.555614471435547
25.1,220.0,1.13,24.2,1.1118180751800537,18.58797836303711
25.1,225.0,1.15,24.3,1.1119272708892822,18.620342254638672
25.1,230.0,1.13,24.4,1.1120363473892212,18.652706146240234
25.1,235.0,1.13,24.2,1.1121455430984497,18.685070037841797
25.1,240.0,1.12,24.3,1.1122546195983887,18.71743392944336
25.1,245.0,1.13,24.3,1.1123638153076172,18.749797821044922
25.1,250.0,1.12,24.2,1.1124730110168457,18.795259475708008
25.1,255.0,1.13,24.4,1.1125822067260742,18.841812133789062
25.1,260.0,1.13,24.2,1.1126912832260132,18.892013549804688
25.1,265.0,1.13,24.2,1.1124500036239624,18.945846557617188
25.1,270.0,1.12,24.3,1.1116167306900024,19.006010055541992
25.1,275.0,1.14,24.4,1.110864281654358,19.076099395751953
25.1,280.0,1.12,24.0,1.1102361679077148,19.151151657104492
25.1,285.0,1.12,24.5,1.1096079349517822,19.228038787841797
25.0,290.0,1.13,24.4,1.108607292175293,19.247772216796875
25.1,295.0,1.13,24.1,1.108351707458496,19.38181495666504
25.1,300.0,1.12,24.1,1.1077234745025635,19.458702087402344
25.1,305.0,1.13,24.2,1.1070953607559204,19.535587310791016
25.1,310.0,1.14,24.2,1.1064671277999878,19.612476348876953
25.1,315.0,1.12,24.2,1.1058390140533447,19.701650619506836
25.1,320.0,1.13,24.0,1.1052109003067017,19.792020797729492
25.1,325.0,1.15,24.2,1.1045827865600586,19.891986846923828
25.1,330.0,1.15,23.9,1.103954553604126,20.014373779296875
25.1,335.0,1.13,24.2,1.103326439857483,20.145158767700195
25.0,340.0,1.13,24.1,1.102325677871704,20.22825813293457
25.1,345.0,1.13,24.0,1.1020700931549072,20.418804168701172
25.0,350.0,1.12,24.1,1.101069450378418,20.518394470214844
25.1,355.0,1.13,24.3,1.100813865661621,20.720752716064453
25.1,360.0,1.13,24.1,1.1001856327056885,20.873342514038086
25.1,365.0,1.16,24.2,1.0995573997497559,21.030773162841797
25.1,370.0,1.13,24.4,1.0989294052124023,21.199586868286133
25.1,375.0,1.13,24.2,1.0983011722564697,21.383007049560547
25.0,380.0,1.13,24.3,1.0973005294799805,21.539995193481445
25.0,385.0,1.13,24.5,1.0966722965240479,21.761310577392578
25.1,390.0,1.14,24.1,1.096416711807251,22.033649444580078
25.1,395.0,1.13,24.2,1.095788598060608,22.267484664916992
25.1,400.0,1.13,24.2,1.0951604843139648,22.510875701904297
30.1,10.0,0.15,30.1,0.19882112741470337,23.747953414916992
30.1,15.0,0.26,28.5,0.2722546458244324,23.615047454833984
30.1,20.0,0.33,30.1,0.3549540638923645,23.48214340209961
30.0,25.0,0.45,29.9,0.47270891070365906,23.296875
30.1,30.0,0.52,28.5,0.5469940900802612,23.247886657714844
30.1,35.0,0.62,28.8,0.6461167931556702,23.13318634033203
30.1,40.0,0.7,30.0,0.7570508122444153,23.01848793029785
30.1,45.0,0.8,28.5,0.848335862159729,22.903789520263672
30.1,50.0,0.85,30.1,0.9443060159683228,22.78908920288086
30.1,55.0,0.95,28.5,1.006824254989624,22.675308227539062
30.1,60.0,1.07,29.3,1.0588409900665283,22.56805419921875
30.1,65.0,1.14,28.7,1.087944746017456,22.478107452392578
30.1,70.0,1.12,29.9,1.100216269493103,22.3939151763916
30.1,75.0,1.13,28.4,1.1102100610733032,22.321800231933594
30.1,80.0,1.14,29.6,1.1194078922271729,22.2600040435791
30.1,85.0,1.15,28.5,1.1264028549194336,22.20272445678711
30.1,90.0,1.14,28.6,1.1301136016845703,22.145444869995117
30.1,95.0,1.12,28.5,1.1323654651641846,22.088165283203125
30.1,100.0,1.12,28.4,1.133753776550293,22.0308837890625
30.1,105.0,1.13,28.8,1.134871244430542,21.97360610961914
30.1,110.0,1.14,28.7,1.1347148418426514,21.91632652282715
30.0,115.0,1.13,28.7,1.134575605392456,21.80120277404785
30.1,120.0,1.13,28.5,1.134031057357788,21.834728240966797
30.1,125.0,1.15,28.6,1.1334893703460693,21.8156681060791
30.1,130.0,1.12,29.8,1.1331701278686523,21.79660415649414
30.1,135.0,1.12,28.4,1.132877230644226,21.777542114257812
30.1,140.0,1.12,28.6,1.1325843334197998,21.758481979370117
30.1,145.0,1.13,28.5,1.132291555404663,21.739421844482422
30.1,150.0,1.12,29.9,1.1320405006408691,21.720359802246094
30.1,155.0,1.13,28.3,1.1318854093551636,21.7012996673584
30.1,160.0,1.12,28.5,1.1317391395568848,21.682239532470703
30.1,165.0,1.14,28.4,1.1313459873199463,21.663177490234375
30.1,170.0,1.13,28.4,1.1309130191802979,21.64411735534668
30.0,175.0,1.15,28.6,1.130406141281128,21.56499481201172
30.0,180.0,1.14,28.7,1.1299731731414795,21.54593276977539
30.1,185.0,1.11,28.5,1.1296137571334839,21.586933135986328
30.1,190.0,1.13,29.9,1.1285070180892944,21.579761505126953
30.1,195.0,1.13,28.4,1.1271600723266602,21.579559326171875
30.1,200.0,1.13,28.9,1.1258647441864014,21.58127212524414
30.0,205.0,1.14,28.8,1.1251487731933594,21.53058624267578
30.1,210.0,1.14,28.7,1.125210165977478,21.619028091430664
30.1,215.0,1.14,28.5,1.1252306699752808,21.644243240356445
30.0,220.0,1.13,28.4,1.125061273574829,21.605426788330078
30.1,225.0,1.13,28.7,1.1254407167434692,21.694671630859375
30.0,230.0,1.11,28.7,1.1252796649932861,21.655855178833008
30.1,235.0,1.15,29.7,1.1256589889526367,21.745101928710938
30.1,240.0,1.13,29.9,1.1257681846618652,21.7888126373291
30.1,245.0,1.13,29.7,1.1258773803710938,21.835365295410156
30.1,250.0,1.11,28.8,1.1259865760803223,21.881919860839844
30.0,255.0,1.13,28.6,1.1258254051208496,21.866741180419922
30.1,260.0,1.14,28.6,1.1262048482894897,21.975027084350586
30.1,265.0,1.15,28.5,1.1264417171478271,22.021583557128906
30.1,270.0,1.12,28.5,1.126755952835083,22.068138122558594
30.1,275.0,1.13,29.7,1.1270700693130493,22.114688873291016
30.1,280.0,1.13,28.5,1.1273843050003052,22.161243438720703
30.1,285.0,1.13,28.6,1.127698540687561,22.20779800415039
30.1,290.0,1.14,28.7,1.1276074647903442,22.26892852783203
30.1,295.0,1.15,28.5,1.1269793510437012,22.331737518310547
30.1,300.0,1.14,28.6,1.1263511180877686,22.394542694091797
30.1,305.0,1.13,28.3,1.1257230043411255,22.457351684570312
30.1,310.0,1.13,28.3,1.1250948905944824,22.52466583251953
30.1,315.0,1.14,29.5,1.1244666576385498,22.594757080078125
30.0,320.0,1.14,28.8,1.1234660148620605,22.605688095092773
30.1,325.0,1.12,29.8,1.1232103109359741,22.734935760498047
30.1,330.0,1.13,28.6,1.122582197189331,22.80502700805664
30.1,335.0,1.14,28.6,1.121954083442688,22.887346267700195
30.1,340.0,1.16,29.3,1.121325969696045,22.97776985168457
30.1,345.0,1.16,28.7,1.1206977367401123,23.073776245117188
30.1,350.0,1.16,29.4,1.1200695037841797,23.170631408691406
30.1,355.0,1.12,29.9,1.1194415092468262,23.294200897216797
30.1,360.0,1.14,28.7,1.1188132762908936,23.424114227294922
30.1,365.0,1.13,28.9,1.118185043334961,23.55402374267578
30.1,370.0,1.14,29.9,1.1175569295883179,23.685829162597656
30.1,375.0,1.14,29.6,1.1169288158416748,23.824947357177734
30.1,380.0,1.13,28.5,1.1163005828857422,23.984926223754883
30.1,385.0,1.14,28.5,1.1156724691390991,24.166641235351562
30.1,390.0,1.12,28.5,1.115044355392456,24.34835433959961
30.1,395.0,1.13,29.7,1.1144161224365234,24.55797004699707
30.1,400.0,1.12,29.9,1.1137880086898804,24.791940689086914
35.1,10.0,0.16,35.0,0.1660071611404419,27.25897216796875
35.1,15.0,0.26,32.9,0.2344333529472351,27.12606430053711
35.0,20.0,0.32,34.9,0.30936864018440247,26.92293930053711
35.0,25.0,0.4,35.0,0.3955394923686981,26.790847778320312
35.1,30.0,0.48,33.0,0.488791823387146,26.73134994506836
35.1,35.0,0.56,33.2,0.5438334941864014,26.60158920288086
35.1,40.0,0.6,35.0,0.6298114061355591,26.47182846069336
35.1,45.0,0.73,32.9,0.7411931157112122,26.35439682006836
35.1,50.0,0.79,35.0,0.8353893756866455,26.239736557006836
35.1,55.0,0.84,32.9,0.9315672516822815,26.131454467773438
35.1,60.0,0.94,33.8,0.997557520866394,26.023170471191406
35.1,65.0,1.01,33.4,1.0490942001342773,25.925674438476562
35.1,70.0,1.09,33.2,1.089634895324707,25.830726623535156
35.1,75.0,1.16,34.4,1.1082780361175537,25.73870086669922
35.1,80.0,1.15,34.4,1.118324875831604,25.658817291259766
35.1,85.0,1.15,34.5,1.1255512237548828,25.578933715820312
35.1,90.0,1.15,34.6,1.1293258666992188,25.49905014038086
35.1,95.0,1.17,34.0,1.1315213441848755,25.419166564941406
35.1,100.0,1.19,33.3,1.132910966873169,25.34356689453125
35.1,105.0,1.19,33.5,1.1337414979934692,25.30160140991211
35.1,110.0,1.17,34.4,1.133584976196289,25.261611938476562
35.1,115.0,1.14,34.7,1.1334420442581177,25.22161865234375
35.0,120.0,1.15,34.9,1.133384108543396,25.113750457763672
35.1,125.0,1.18,33.6,1.133419394493103,25.14163589477539
35.1,130.0,1.13,34.8,1.1335307359695435,25.101646423339844
35.1,135.0,1.18,34.0,1.1336420774459839,25.06165313720703
35.0,140.0,1.14,32.7,1.133673071861267,24.95378875732422
35.1,145.0,1.16,34.3,1.133471965789795,24.981674194335938
