Timestamp,Set Send Rates,Send Rates,Block Size,Latency,Throughput
2014/9/25 1:40,23.1,23.2,235.0,1.1,23.1
2014/9/25 1:40,23.1,23.2,240.0,1.1,23.2
2014/9/25 1:40,23.1,23.2,245.0,1.12,22.3
2014/9/25 1:40,23.1,23.2,250.0,1.09,23.0
2014/9/25 1:40,23.1,23.2,255.0,1.11,23.1
2014/9/25 1:40,23.1,23.2,260.0,1.11,23.0
2014/9/25 1:40,23.1,23.1,265.0,1.12,23.0
2014/9/25 1:40,23.1,23.2,270.0,1.09,23.2
2014/9/25 1:40,23.1,23.2,275.0,1.1,22.8
2014/9/25 1:40,23.1,23.2,280.0,1.12,22.3
2014/9/25 1:40,23.1,23.2,285.0,1.08,22.9
2014/9/25 1:40,23.1,23.2,290.0,1.12,22.5
2014/9/25 1:40,23.1,23.2,295.0,1.13,22.4
2014/9/25 1:40,23.1,23.2,300.0,1.08,22.7
2014/9/25 1:40,23.1,23.2,305.0,1.11,22.9
2014/9/25 1:40,23.1,23.2,310.0,1.11,22.3
2014/9/25 1:40,23.1,23.2,315.0,1.08,23.2
2014/9/25 1:40,23.1,23.2,320.0,1.1,23.0
2014/9/25 1:40,23.1,23.2,325.0,1.12,22.6
2014/9/25 1:40,23.1,23.2,330.0,1.08,23.2
2014/9/25 1:40,23.1,23.2,335.0,1.11,22.8
2014/9/25 1:40,23.1,23.2,340.0,1.11,23.0
2014/9/25 1:40,23.1,23.2,345.0,1.12,23.1
2014/9/25 1:40,23.1,23.2,350.0,1.13,22.3
2014/9/25 1:40,23.1,23.2,355.0,1.13,22.8
2014/9/25 1:40,23.1,23.2,360.0,1.11,22.4
2014/9/25 1:40,23.1,23.2,365.0,1.11,22.5
2014/9/25 1:40,23.1,23.2,370.0,1.11,22.9
2014/9/25 1:40,23.1,23.2,375.0,1.11,22.1
2014/9/25 1:40,23.1,23.2,380.0,1.11,22.9
2014/9/25 1:40,23.1,23.2,385.0,1.09,23.2
2014/9/25 1:40,23.1,23.2,390.0,1.12,22.4
2014/9/25 1:40,23.1,23.2,395.0,1.08,23.0
2014/9/25 1:40,23.1,23.2,400.0,1.11,22.3
2014/9/25 1:45,24.5,24.6,10.0,0.17,24.6
2014/9/25 1:45,24.5,24.6,15.0,0.3,23.6
2014/9/25 1:45,24.5,24.6,20.0,0.38,24.6
2014/9/25 1:45,24.5,24.5,25.0,0.5,24.5
2014/9/25 1:45,24.5,24.6,30.0,0.62,23.6
2014/9/25 1:45,24.5,24.6,35.0,0.73,23.8
2014/9/25 1:45,24.5,24.6,40.0,0.79,24.6
2014/9/25 1:45,24.5,24.6,45.0,0.94,23.6
2014/9/25 1:45,24.5,24.6,50.0,1.02,24.6
2014/9/25 1:45,24.5,24.6,55.0,1.13,24.4
2014/9/25 1:45,24.5,24.6,60.0,1.06,24.4
2014/9/25 1:45,24.5,24.6,65.0,1.25,24.2
2014/9/25 1:45,24.5,24.5,70.0,1.27,24.1
2014/9/25 1:45,24.5,24.6,75.0,1.14,24.3
2014/9/25 1:45,24.5,24.6,80.0,1.13,24.4
2014/9/25 1:45,24.5,24.6,85.0,1.13,24.4
2014/9/25 1:45,24.5,24.6,90.0,1.15,24.4
2014/9/25 1:45,24.5,24.6,95.0,1.11,24.5
2014/9/25 1:45,24.5,24.6,100.0,1.17,24.3
2014/9/25 1:45,24.5,24.5,105.0,1.16,24.3
2014/9/25 1:45,24.5,24.6,110.0,1.16,24.3
2014/9/25 1:45,24.5,24.6,115.0,1.1,24.4
2014/9/25 1:45,24.5,24.6,120.0,1.14,24.5
2014/9/25 1:45,24.5,24.6,125.0,1.13,24.5
2014/9/25 1:45,24.5,24.6,130.0,1.11,24.4
2014/9/25 1:45,24.5,24.6,135.0,1.15,24.4
2014/9/25 1:45,24.5,24.6,140.0,1.18,24.4
2014/9/25 1:45,24.5,24.6,145.0,1.11,24.4
2014/9/25 1:45,24.5,24.6,150.0,1.14,24.5
2014/9/25 1:45,24.5,24.6,155.0,1.15,24.4
2014/9/25 1:45,24.5,24.6,160.0,1.05,24.4
2014/9/25 1:45,24.5,24.5,165.0,1.11,24.4
2014/9/25 1:45,24.5,24.6,170.0,1.14,24.5
2014/9/25 1:45,24.5,24.6,175.0,1.11,24.4
2014/9/25 1:45,24.5,24.6,180.0,1.16,24.3
2014/9/25 1:45,24.5,24.6,185.0,1.05,24.4
2014/9/25 1:45,24.5,24.6,190.0,1.12,24.5
2014/9/25 1:45,24.5,24.6,195.0,1.12,24.5
2014/9/25 1:45,24.5,24.5,200.0,1.13,24.4
2014/9/25 1:45,24.5,24.6,205.0,1.11,24.4
2014/9/25 1:45,24.5,24.6,210.0,1.14,24.5
2014/9/25 1:45,24.5,24.6,215.0,1.17,24.4
2014/9/25 1:45,24.5,24.6,220.0,1.06,24.4
2014/9/25 1:45,24.5,24.6,225.0,1.06,24.4
2014/9/25 1:45,24.5,24.6,230.0,1.14,24.4
2014/9/25 1:45,24.5,24.6,235.0,1.16,24.4
2014/9/25 1:45,24.5,24.6,240.0,1.15,24.4
2014/9/25 1:45,24.5,24.6,245.0,1.13,24.5
2014/9/25 1:45,24.5,24.6,250.0,1.15,24.4
2014/9/25 1:45,24.5,24.6,255.0,1.15,24.4
2014/9/25 1:45,24.5,24.6,260.0,1.12,24.4
2014/9/25 1:45,24.5,24.6,265.0,1.11,24.4
2014/9/25 1:45,24.5,24.6,270.0,1.17,24.3
2014/9/25 1:45,24.5,24.6,275.0,1.12,24.4
2014/9/25 1:45,24.5,24.6,280.0,1.17,24.4
2014/9/25 1:45,24.5,24.6,285.0,1.12,24.4
2014/9/25 1:45,24.5,24.6,290.0,1.13,24.4
2014/9/25 1:45,24.5,24.6,295.0,1.17,24.4
2014/9/25 1:45,24.5,24.6,300.0,1.17,24.4
2014/9/25 1:45,24.5,24.6,305.0,1.1,24.4
2014/9/25 1:45,24.5,24.6,310.0,1.16,24.4
2014/9/25 1:45,24.5,24.6,315.0,1.11,24.4
2014/9/25 1:45,24.5,24.6,320.0,1.13,24.5
2014/9/25 1:45,24.5,24.6,325.0,1.16,24.4
2014/9/25 1:45,24.5,24.6,330.0,1.12,24.5
2014/9/25 1:45,24.5,24.6,335.0,1.14,24.3
2014/9/25 1:45,24.5,24.6,340.0,1.13,24.4
2014/9/25 1:45,24.5,24.6,345.0,1.15,24.5
2014/9/25 1:45,24.5,24.6,350.0,1.17,24.4
2014/9/25 1:45,24.5,24.6,355.0,1.15,24.4
2014/9/25 1:45,24.5,24.6,360.0,1.13,24.4
2014/9/25 1:45,24.5,24.6,365.0,1.16,24.3
2014/9/25 1:45,24.5,24.6,370.0,1.12,24.5
2014/9/25 1:45,24.5,24.6,375.0,1.13,24.4
2014/9/25 1:45,24.5,24.6,380.0,1.06,24.4
2014/9/25 1:45,24.5,24.6,385.0,1.12,24.4
2014/9/25 1:45,24.5,24.6,390.0,1.15,24.3
2014/9/25 1:45,24.5,24.6,395.0,1.16,24.3
2014/9/25 1:45,24.5,24.6,400.0,1.15,24.4
2014/9/25 1:50,23.8,23.9,10.0,0.16,23.9
2014/9/25 1:50,23.8,23.9,15.0,0.3,22.9
2014/9/25 1:50,23.8,23.9,20.0,0.45,23.8
2014/9/25 1:50,23.8,23.9,25.0,0.48,23.9
2014/9/25 1:50,23.8,23.9,30.0,0.65,22.9
2014/9/25 1:50,23.8,23.9,35.0,0.74,23.1
2014/9/25 1:50,23.8,23.9,40.0,0.89,23.8
2014/9/25 1:50,23.8,23.9,45.0,0.94,22.9
2014/9/25 1:50,23.8,23.9,50.0,1.08,23.1
2014/9/25 1:50,23.8,23.9,55.0,1.23,23.7
2014/9/25 1:50,23.8,23.9,60.0,1.13,23.8
2014/9/25 1:50,23.8,23.8,65.0,1.24,23.1
2014/9/25 1:50,23.8,23.9,70.0,1.28,23.7
2014/9/25 1:50,23.8,23.9,75.0,1.15,23.8
2014/9/25 1:50,23.8,23.9,80.0,1.17,23.8
2014/9/25 1:50,23.8,23.9,85.0,1.17,23.8
2014/9/25 1:50,23.8,23.9,90.0,1.12,23.8
2014/9/25 1:50,23.8,23.9,95.0,1.13,23.8
2014/9/25 1:50,23.8,23.9,100.0,1.15,23.8
2014/9/25 1:50,23.8,23.8,105.0,1.14,23.7
2014/9/25 1:50,23.8,23.9,110.0,1.14,23.8
2014/9/25 1:50,23.8,23.9,115.0,1.17,23.8
2014/9/25 1:50,23.8,23.9,120.0,1.16,23.8
2014/9/25 1:50,23.8,23.9,125.0,1.14,23.8
2014/9/25 1:50,23.8,23.9,130.0,1.14,23.8
2014/9/25 1:50,23.8,23.9,135.0,1.16,23.8
2014/9/25 1:50,23.8,23.9,140.0,1.15,23.8
2014/9/25 1:50,23.8,23.9,145.0,1.12,23.8
2014/9/25 1:50,23.8,23.9,150.0,1.09,23.8
2014/9/25 1:50,23.8,23.9,155.0,1.14,23.8
2014/9/25 1:50,23.8,23.9,160.0,1.1,23.8
2014/9/25 1:50,23.8,23.9,165.0,1.15,23.8
2014/9/25 1:50,23.8,23.9,170.0,1.13,23.8
2014/9/25 1:50,23.8,23.9,175.0,1.11,22.8
2014/9/25 1:50,23.8,23.9,180.0,1.16,23.8
2014/9/25 1:50,23.8,23.9,185.0,1.13,23.8
2014/9/25 1:50,23.8,23.9,190.0,1.08,23.8
2014/9/25 1:50,23.8,23.9,195.0,1.11,23.8
2014/9/25 1:50,23.8,23.9,200.0,1.1,23.8
2014/9/25 1:50,23.8,23.9,205.0,1.11,23.8
2014/9/25 1:50,23.8,23.9,210.0,1.15,23.8
2014/9/25 1:50,23.8,23.9,215.0,1.16,23.8
2014/9/25 1:50,23.8,23.9,220.0,1.16,23.8
2014/9/25 1:50,23.8,23.9,225.0,1.15,23.8
2014/9/25 1:50,23.8,23.9,230.0,1.13,23.8
2014/9/25 1:50,23.8,23.8,235.0,1.15,22.7
2014/9/25 1:50,23.8,23.9,240.0,1.14,23.8
2014/9/25 1:50,23.8,23.9,245.0,1.13,23.8
2014/9/25 1:50,23.8,23.9,250.0,1.15,23.8
2014/9/25 1:50,23.8,23.9,255.0,1.13,23.0
2014/9/25 1:50,23.8,23.9,260.0,1.14,22.8
2014/9/25 1:50,23.8,23.9,265.0,1.16,23.8
2014/9/25 1:50,23.8,23.8,270.0,1.13,23.7
2014/9/25 1:50,23.8,23.9,275.0,1.15,23.8
2014/9/25 1:50,23.8,23.9,280.0,1.15,23.8
2014/9/25 1:50,23.8,23.9,285.0,1.15,23.8
2014/9/25 1:50,23.8,23.9,290.0,1.14,23.8
2014/9/25 1:50,23.8,23.9,295.0,1.13,23.8
2014/9/25 1:50,23.8,23.9,300.0,1.08,23.8
2014/9/25 1:50,23.8,23.9,305.0,1.14,22.8
2014/9/25 1:50,23.8,23.9,310.0,1.09,23.8
2014/9/25 1:50,23.8,23.9,315.0,1.16,23.8
2014/9/25 1:50,23.8,23.9,320.0,1.14,23.8
2014/9/25 1:50,23.8,23.9,325.0,1.14,23.8
2014/9/25 1:50,23.8,23.9,330.0,1.17,23.8
2014/9/25 1:50,23.8,23.9,335.0,1.13,23.8
2014/9/25 1:50,23.8,23.9,340.0,1.15,23.8
2014/9/25 1:50,23.8,23.8,345.0,1.12,22.7
2014/9/25 1:50,23.8,23.9,350.0,1.17,23.8
2014/9/25 1:50,23.8,23.8,355.0,1.11,23.3
2014/9/25 1:50,23.8,23.9,360.0,1.15,23.8
2014/9/25 1:50,23.8,23.9,365.0,1.16,23.8
2014/9/25 1:50,23.8,23.9,370.0,1.12,23.8
2014/9/25 1:50,23.8,23.9,375.0,1.13,23.8
2014/9/25 1:50,23.8,23.9,380.0,1.16,23.8
2014/9/25 1:50,23.8,23.9,385.0,1.16,23.8
2014/9/25 1:50,23.8,23.9,390.0,1.14,23.8
2014/9/25 1:50,23.8,23.9,395.0,1.16,23.8
2014/9/25 1:50,23.8,23.8,400.0,1.15,22.7
2014/9/25 1:55,19.8,19.9,10.0,0.2,19.9
2014/9/25 1:55,19.8,19.9,15.0,0.33,19.2
2014/9/25 1:55,19.8,19.9,20.0,0.46,19.9
2014/9/25 1:55,19.8,19.9,25.0,0.66,19.8
2014/9/25 1:55,19.8,19.9,30.0,0.72,19.2
2014/9/25 1:55,19.8,19.9,35.0,0.87,19.4
2014/9/25 1:55,19.8,19.9,40.0,0.98,19.9
2014/9/25 1:55,19.8,19.9,45.0,1.14,19.6
2014/9/25 1:55,19.8,19.9,50.0,1.14,19.6
2014/9/25 1:55,19.8,19.9,55.0,1.16,19.7
2014/9/25 1:55,19.8,19.9,60.0,1.15,19.6
2014/9/25 1:55,19.8,19.9,65.0,1.17,19.5
2014/9/25 1:55,19.8,19.9,70.0,1.2,19.7
2014/9/25 1:55,19.8,19.9,75.0,1.13,19.6
2014/9/25 1:55,19.8,19.9,80.0,1.18,19.7
2014/9/25 1:55,19.8,19.9,85.0,1.17,19.6
2014/9/25 1:55,19.8,19.9,90.0,1.18,19.7
2014/9/25 1:55,19.8,19.9,95.0,1.09,19.7
2014/9/25 1:55,19.8,19.9,100.0,1.19,19.6
2014/9/25 1:55,19.8,19.9,105.0,1.18,19.5
2014/9/25 1:55,19.8,19.9,110.0,1.12,19.5
2014/9/25 1:55,19.8,19.9,115.0,1.17,19.6
2014/9/25 1:55,19.8,19.9,120.0,1.12,19.7
2014/9/25 1:55,19.8,19.9,125.0,1.17,19.7
2014/9/25 1:55,19.8,19.9,130.0,1.15,19.6
2014/9/25 1:55,19.8,19.9,135.0,1.13,19.7
2014/9/25 1:55,19.8,19.9,140.0,1.16,19.7
2014/9/25 1:55,19.8,19.9,145.0,1.09,19.7
2014/9/25 1:55,19.8,19.9,150.0,1.16,19.7
2014/9/25 1:55,19.8,19.9,155.0,1.18,19.7
2014/9/25 1:55,19.8,19.9,160.0,1.17,19.7
2014/9/25 1:55,19.8,19.9,165.0,1.18,19.7
2014/9/25 1:55,19.8,19.9,170.0,1.19,19.7
2014/9/25 1:55,19.8,19.9,175.0,1.12,19.6
2014/9/25 1:55,19.8,19.8,180.0,1.16,19.7
2014/9/25 1:55,19.8,19.9,185.0,1.18,19.7
2014/9/25 1:55,19.8,19.9,190.0,1.12,19.8
2014/9/25 1:55,19.8,19.9,195.0,1.12,19.7
2014/9/25 1:55,19.8,19.9,200.0,1.15,19.7
2014/9/25 1:55,19.8,19.9,205.0,1.15,19.6
2014/9/25 1:55,19.8,19.8,210.0,1.13,19.6
2014/9/25 1:55,19.8,19.9,215.0,1.12,19.7
2014/9/25 1:55,19.8,19.8,220.0,1.13,19.4
2014/9/25 1:55,19.8,19.9,225.0,1.15,19.5
2014/9/25 1:55,19.8,19.9,230.0,1.1,19.8
2014/9/25 1:55,19.8,19.9,235.0,1.13,19.7
2014/9/25 1:55,19.8,19.9,240.0,1.19,19.7
2014/9/25 1:55,19.8,19.9,245.0,1.16,19.7
2014/9/25 1:55,19.8,19.9,250.0,1.19,19.7
2014/9/25 1:55,19.8,19.9,255.0,1.1,19.8
2014/9/25 1:55,19.8,19.9,260.0,1.19,19.7
2014/9/25 1:55,19.8,19.9,265.0,1.14,19.6
2014/9/25 1:55,19.8,19.9,270.0,1.18,19.7
2014/9/25 1:55,19.8,19.9,275.0,1.04,19.7
2014/9/25 1:55,19.8,19.9,280.0,1.14,19.7
2014/9/25 1:55,19.8,19.9,285.0,1.16,19.5
2014/9/25 1:55,19.8,19.9,290.0,1.15,19.7
2014/9/25 1:55,19.8,19.9,295.0,1.13,19.7
2014/9/25 1:55,19.8,19.9,300.0,1.16,19.7
2014/9/25 1:55,19.8,19.9,305.0,1.16,19.6
2014/9/25 1:55,19.8,19.9,310.0,1.19,19.7
2014/9/25 1:55,19.8,19.9,315.0,1.11,19.7
2014/9/25 1:55,19.8,19.9,320.0,1.19,19.7
2014/9/25 1:55,19.8,19.9,325.0,1.16,19.7
2014/9/25 1:55,19.8,19.9,330.0,1.15,19.7
2014/9/25 1:55,19.8,19.8,335.0,1.13,19.3
2014/9/25 1:55,19.8,19.9,340.0,1.15,19.7
2014/9/25 1:55,19.8,19.9,345.0,1.13,19.7
2014/9/25 1:55,19.8,19.9,350.0,1.11,19.7
2014/9/25 1:55,19.8,19.9,355.0,1.09,19.8
2014/9/25 1:55,19.8,19.9,360.0,1.15,19.7
2014/9/25 1:55,19.8,19.9,365.0,1.12,19.7
2014/9/25 1:55,19.8,19.9,370.0,1.13,19.6
2014/9/25 1:55,19.8,19.9,375.0,1.16,19.7
2014/9/25 1:55,19.8,19.9,380.0,1.14,19.7
2014/9/25 1:55,19.8,19.9,385.0,1.14,19.7
2014/9/25 1:55,19.8,19.9,390.0,1.11,19.8
2014/9/25 1:55,19.8,19.9,395.0,1.16,19.7
2014/9/25 1:55,19.8,19.9,400.0,1.17,19.6
2014/9/25 2:00,22.5,22.6,10.0,0.16,22.6
2014/9/25 2:00,22.5,22.6,15.0,0.31,21.7
2014/9/25 2:00,22.5,22.6,20.0,0.45,22.6
2014/9/25 2:00,22.5,22.5,25.0,0.54,22.5
2014/9/25 2:00,22.5,22.6,30.0,0.65,21.7
2014/9/25 2:00,22.5,22.6,35.0,0.77,21.9
2014/9/25 2:00,22.5,22.6,40.0,0.87,22.6
2014/9/25 2:00,22.5,22.6,45.0,1.04,21.8
2014/9/25 2:00,22.5,22.6,50.0,1.13,21.9
2014/9/25 2:00,22.5,22.6,55.0,1.19,21.7
2014/9/25 2:00,22.5,22.6,60.0,1.11,22.0
2014/9/25 2:00,22.5,22.6,65.0,1.17,21.9
2014/9/25 2:00,22.5,22.6,70.0,1.18,21.6
2014/9/25 2:00,22.5,22.6,75.0,1.12,22.1
2014/9/25 2:00,22.5,22.6,80.0,1.09,22.0
2014/9/25 2:00,22.5,22.6,85.0,1.12,21.6
2014/9/25 2:00,22.5,22.6,90.0,1.13,22.1
2014/9/25 2:00,22.5,22.6,95.0,1.1,21.8
2014/9/25 2:00,22.5,22.5,100.0,1.14,22.0
2014/9/25 2:00,22.5,22.6,105.0,1.1,22.0
2014/9/25 2:00,22.5,22.6,110.0,1.09,22.1
2014/9/25 2:00,22.5,22.6,115.0,1.1,21.8
2014/9/25 2:00,22.5,22.6,120.0,1.12,22.1
2014/9/25 2:00,22.5,22.6,125.0,1.09,22.1
2014/9/25 2:00,22.5,22.6,130.0,1.11,21.9
2014/9/25 2:00,22.5,22.6,135.0,1.11,22.0
2014/9/25 2:00,22.5,22.6,140.0,1.09,22.1
2014/9/25 2:00,22.5,22.6,145.0,1.1,22.0
2014/9/25 2:00,22.5,22.6,150.0,1.13,22.0
2014/9/25 2:00,22.5,22.6,155.0,1.11,22.1
2014/9/25 2:00,22.5,22.5,160.0,1.12,22.1
2014/9/25 2:00,22.5,22.6,165.0,1.12,21.8
2014/9/25 2:00,22.5,22.6,170.0,1.12,22.1
2014/9/25 2:00,22.5,22.6,175.0,1.09,22.0
2014/9/25 2:00,22.5,22.6,180.0,1.11,21.9
2014/9/25 2:00,22.5,22.6,185.0,1.12,21.8
2014/9/25 2:00,22.5,22.6,190.0,1.12,22.1
2014/9/25 2:00,22.5,22.6,195.0,1.1,21.8
2014/9/25 2:00,22.5,22.6,200.0,1.11,22.0
2014/9/25 2:00,22.5,22.6,205.0,1.11,21.6
2014/9/25 2:00,22.5,22.6,210.0,1.11,22.1
2014/9/25 2:00,22.5,22.6,215.0,1.11,22.0
2014/9/25 2:00,22.5,22.5,220.0,1.1,22.0
2014/9/25 2:00,22.5,22.6,225.0,1.11,22.0
2014/9/25 2:00,22.5,22.6,230.0,1.11,21.8
2014/9/25 2:00,22.5,22.6,235.0,1.11,21.8
2014/9/25 2:00,22.5,22.6,240.0,1.11,22.0
2014/9/25 2:00,22.5,22.6,245.0,1.11,21.7
2014/9/25 2:00,22.5,22.6,250.0,1.11,22.1
2014/9/25 2:00,22.5,22.6,255.0,1.1,22.2
2014/9/25 2:00,22.5,22.6,260.0,1.12,21.9
2014/9/25 2:00,22.5,22.6,265.0,1.1,22.1
2014/9/25 2:00,22.5,22.6,270.0,1.11,22.2
2014/9/25 2:00,22.5,22.6,275.0,1.11,22.1
2014/9/25 2:00,22.5,22.6,280.0,1.11,22.0
2014/9/25 2:00,22.5,22.6,285.0,1.1,21.8
2014/9/25 2:00,22.5,22.6,290.0,1.09,22.1
2014/9/25 2:00,22.5,22.6,295.0,1.11,22.0
2014/9/25 2:00,22.5,22.6,300.0,1.1,21.9
2014/9/25 2:00,22.5,22.6,305.0,1.12,21.8
2014/9/25 2:00,22.5,22.6,310.0,1.11,21.7
2014/9/25 2:00,22.5,22.6,315.0,1.12,21.8
2014/9/25 2:00,22.5,22.6,320.0,1.12,22.1
2014/9/25 2:00,22.5,22.6,325.0,1.11,21.9
2014/9/25 2:00,22.5,22.6,330.0,1.11,22.1
2014/9/25 2:00,22.5,22.6,335.0,1.11,22.1
2014/9/25 2:00,22.5,22.6,340.0,1.12,22.0
2014/9/25 2:00,22.5,22.6,345.0,1.08,22.2
2014/9/25 2:00,22.5,22.6,350.0,1.12,22.1
2014/9/25 2:00,22.5,22.6,355.0,1.11,22.0
2014/9/25 2:00,22.5,22.6,360.0,1.1,22.0
2014/9/25 2:00,22.5,22.6,365.0,1.12,21.9
2014/9/25 2:00,22.5,22.6,370.0,1.1,22.1
2014/9/25 2:00,22.5,22.6,375.0,1.08,21.8
2014/9/25 2:00,22.5,22.6,380.0,1.11,22.1
2014/9/25 2:00,22.5,22.6,385.0,1.09,22.0
2014/9/25 2:00,22.5,22.6,390.0,1.11,21.8
2014/9/25 2:00,22.5,22.6,395.0,1.09,21.9
2014/9/25 2:00,22.5,22.6,400.0,1.11,22.1
2014/9/25 2:05,18.8,18.9,10.0,0.2,18.9
2014/9/25 2:05,18.8,18.9,15.0,0.35,18.3
2014/9/25 2:05,18.8,18.9,20.0,0.46,18.9
2014/9/25 2:05,18.8,18.9,25.0,0.63,18.8
2014/9/25 2:05,18.8,18.9,30.0,0.76,18.3
2014/9/25 2:05,18.8,18.9,35.0,0.91,18.5
2014/9/25 2:05,18.8,18.9,40.0,1.04,18.8
2014/9/25 2:05,18.8,18.9,45.0,1.15,18.8
2014/9/25 2:05,18.8,18.9,50.0,1.13,18.8
2014/9/25 2:05,18.8,18.9,55.0,1.21,18.8
2014/9/25 2:05,18.8,18.9,60.0,1.06,18.8
2014/9/25 2:05,18.8,18.9,65.0,1.23,18.8
2014/9/25 2:05,18.8,18.9,70.0,1.21,18.4
2014/9/25 2:05,18.8,18.9,75.0,1.19,18.8
2014/9/25 2:05,18.8,18.9,80.0,1.11,18.8
2014/9/25 2:05,18.8,18.9,85.0,1.16,18.8
2014/9/25 2:05,18.8,18.8,90.0,1.12,18.5
2014/9/25 2:05,18.8,18.9,95.0,1.13,18.8
2014/9/25 2:05,18.8,18.8,100.0,1.11,18.7
2014/9/25 2:05,18.8,18.9,105.0,1.14,18.8
2014/9/25 2:05,18.8,18.9,110.0,1.08,18.8
2014/9/25 2:05,18.8,18.9,115.0,1.18,18.8
2014/9/25 2:05,18.8,18.9,120.0,1.09,18.8
2014/9/25 2:05,18.8,18.9,125.0,1.17,18.8
2014/9/25 2:05,18.8,18.9,130.0,1.1,18.8
2014/9/25 2:05,18.8,18.9,135.0,1.14,18.8
2014/9/25 2:05,18.8,18.9,140.0,1.08,18.8
2014/9/25 2:05,18.8,18.9,145.0,1.12,18.8
2014/9/25 2:05,18.8,18.9,150.0,1.1,18.8
2014/9/25 2:05,18.8,18.9,155.0,1.14,18.8
2014/9/25 2:05,18.8,18.9,160.0,1.13,18.8
2014/9/25 2:05,18.8,18.9,165.0,1.16,18.8
2014/9/25 2:05,18.8,18.9,170.0,1.11,18.8
2014/9/25 2:05,18.8,18.9,175.0,1.11,18.8
2014/9/25 2:05,18.8,18.9,180.0,1.09,18.8
2014/9/25 2:05,18.8,18.9,185.0,1.14,18.8
2014/9/25 2:05,18.8,18.9,190.0,1.09,18.8
2014/9/25 2:05,18.8,18.9,195.0,1.11,18.8
2014/9/25 2:05,18.8,18.9,200.0,1.1,18.8
2014/9/25 2:05,18.8,18.9,205.0,1.09,18.8
2014/9/25 2:05,18.8,18.9,210.0,1.11,18.8
2014/9/25 2:05,18.8,18.9,215.0,1.14,18.8
2014/9/25 2:05,18.8,18.9,220.0,1.08,18.8
2014/9/25 2:05,18.8,18.8,225.0,1.09,18.2
2014/9/25 2:05,18.8,18.9,230.0,1.13,18.8
2014/9/25 2:05,18.8,18.9,235.0,1.15,18.8
2014/9/25 2:05,18.8,18.9,240.0,1.07,18.8
2014/9/25 2:05,18.8,18.9,245.0,1.16,18.8
2014/9/25 2:05,18.8,18.9,250.0,1.11,18.8
2014/9/25 2:05,18.8,18.9,255.0,1.15,18.8
2014/9/25 2:05,18.8,18.9,260.0,1.11,18.8
2014/9/25 2:05,18.8,18.9,265.0,1.16,18.8
2014/9/25 2:05,18.8,18.9,270.0,1.13,18.8
2014/9/25 2:05,18.8,18.8,275.0,1.06,18.8
2014/9/25 2:05,18.8,18.9,280.0,1.11,18.8
2014/9/25 2:05,18.8,18.9,285.0,1.14,18.8
2014/9/25 2:05,18.8,18.9,290.0,1.13,18.8
2014/9/25 2:05,18.8,18.9,295.0,1.12,18.8
2014/9/25 2:05,18.8,18.9,300.0,1.13,18.8
2014/9/25 2:05,18.8,18.9,305.0,1.1,18.8
2014/9/25 2:05,18.8,18.9,310.0,1.12,18.8
2014/9/25 2:05,18.8,18.9,315.0,1.19,18.8
2014/9/25 2:05,18.8,18.9,320.0,1.13,18.8
2014/9/25 2:05,18.8,18.9,325.0,1.13,18.8
2014/9/25 2:05,18.8,18.9,330.0,1.13,18.8
2014/9/25 2:05,18.8,18.9,335.0,1.18,18.8
2014/9/25 2:05,18.8,18.9,340.0,1.09,18.8
2014/9/25 2:05,18.8,18.9,345.0,1.12,18.8
2014/9/25 2:05,18.8,18.9,350.0,1.12,18.8
2014/9/25 2:05,18.8,18.9,355.0,1.19,18.8
2014/9/25 2:05,18.8,18.9,360.0,1.1,18.8
2014/9/25 2:05,18.8,18.9,365.0,1.15,18.8
2014/9/25 2:05,18.8,18.9,370.0,1.13,18.8
2014/9/25 2:05,18.8,18.9,375.0,1.17,18.8
2014/9/25 2:05,18.8,18.9,380.0,1.12,18.8
2014/9/25 2:05,18.8,18.9,385.0,1.15,18.8
2014/9/25 2:05,18.8,18.9,390.0,1.12,18.8
2014/9/25 2:05,18.8,18.9,395.0,1.13,18.8
2014/9/25 2:05,18.8,18.9,400.0,1.1,18.8
2014/9/25 2:10,20.1,20.2,10.0,0.19,20.2
2014/9/25 2:10,20.1,20.2,15.0,0.32,19.5
2014/9/25 2:10,20.1,20.2,20.0,0.47,20.1
2014/9/25 2:10,20.1,20.2,25.0,0.59,20.2
2014/9/25 2:10,20.1,20.2,30.0,0.73,19.5
2014/9/25 2:10,20.1,20.2,35.0,0.87,19.7
2014/9/25 2:10,20.1,20.2,40.0,0.97,20.1
2014/9/25 2:10,20.1,20.2,45.0,1.1,19.5
2014/9/25 2:10,20.1,20.2,50.0,1.1,20.0
2014/9/25 2:10,20.1,20.2,55.0,1.11,20.0
2014/9/25 2:10,20.1,20.2,60.0,1.11,19.5
2014/9/25 2:10,20.1,20.2,65.0,1.11,19.7
2014/9/25 2:10,20.1,20.2,70.0,1.2,19.4
2014/9/25 2:10,20.1,20.2,75.0,1.11,19.7
2014/9/25 2:10,20.1,20.1,80.0,1.1,19.4
2014/9/25 2:10,20.1,20.2,85.0,1.11,19.7
2014/9/25 2:10,20.1,20.2,90.0,1.11,19.7
2014/9/25 2:10,20.1,20.2,95.0,1.11,20.1
2014/9/25 2:10,20.1,20.2,100.0,1.12,19.7
2014/9/25 2:10,20.1,20.2,105.0,1.1,20.1
2014/9/25 2:10,20.1,20.2,110.0,1.1,19.9
