Transaction Arrival Rate,Block Size,Latency,Throughput,Latency_Pred,Throughput_Pred
60.2,20.0,0.18,60.0,0.1987426777584072,56.99321413227003
60.3,30.0,0.3,53.9,0.32987132028406185,55.23969900471976
60.3,40.0,0.37,60.0,0.4028030745746317,57.35565425679183
60.2,50.0,0.48,60.0,0.5399418983494415,57.212161820200755
60.2,60.0,0.63,55.1,0.6495716848606152,55.26677251386964
60.2,70.0,0.71,54.2,0.7127305024835656,54.36169237628864
60.3,80.0,0.83,55.1,0.8343016888237742,54.428761596255946
60.3,90.0,0.91,53.8,0.9240737486052353,54.03924365395441
60.3,100.0,0.98,59.6,1.0401007624874745,54.644776945565354
60.2,110.0,1.11,53.8,1.1411215761630515,54.337168991006685
60.2,120.0,1.23,55.1,1.2163719789462766,54.72097578206625
60.3,130.0,1.25,59.3,1.232124771157069,56.04515574465044
60.3,140.0,1.26,54.1,1.2453609577731568,54.463235768213394
60.3,150.0,1.35,54.4,1.2493424685458616,54.46177284707071
60.3,160.0,1.28,54.2,1.2481346155210604,54.41830114934152
60.3,170.0,1.27,53.8,1.247427729360039,54.275505657804956
60.3,180.0,1.34,54.0,1.270330762290883,54.308175307056295
60.2,190.0,1.29,53.6,1.2446419592893685,54.44562521544041
60.2,200.0,1.27,59.5,1.2391075136559546,56.10618192930754
60.3,210.0,1.26,54.1,1.2434384009418233,54.59978525375233
60.2,220.0,1.26,53.8,1.235900241889292,54.2629944720321
60.2,230.0,1.25,53.6,1.235829951260223,54.174200361924775
60.3,240.0,1.25,53.8,1.23284086238795,54.26060216049051
60.3,250.0,1.26,53.8,1.2357372145836891,54.26340881332254
60.2,260.0,1.25,54.1,1.2328657221978256,54.30081803160251
60.3,270.0,1.27,53.7,1.2390099666588843,54.19871959307667
60.2,280.0,1.25,53.7,1.2354184742730205,54.13926290762932
60.3,290.0,1.26,54.2,1.2363227187340795,54.33959880246795
60.3,300.0,1.27,53.9,1.2393390709298193,54.288404692360515
60.2,310.0,1.27,53.8,1.2423126248420855,54.17268057730697
60.2,320.0,1.25,53.5,1.2363890008796838,54.15555237092677
60.3,330.0,1.28,53.6,1.2438998881655519,54.16125972065383
60.2,340.0,1.28,53.8,1.2466417291130196,54.150334842660826
60.3,350.0,1.27,53.6,1.2426818250908038,54.14620788636411
60.3,360.0,1.26,53.5,1.2396086882270954,54.32841377625664
60.3,370.0,1.27,59.3,1.242515527521529,55.967019666149156
60.3,380.0,1.26,54.0,1.2400023906578201,54.47682555604179
60.3,390.0,1.3,53.6,1.2544892299522559,54.16363297181333
60.3,400.0,1.32,59.6,1.2554931503950804,54.119763501729004
60.3,410.0,1.26,53.5,1.2383200135313723,54.11543682122768
60.3,420.0,1.26,54.0,1.2355468528258062,54.25721972595858
60.3,430.0,1.26,54.2,1.2350469991957402,54.335493045457326
60.2,440.0,1.26,53.5,1.2345503735625005,54.05632448595937
60.3,450.0,1.26,54.0,1.2346554358304989,54.26843815857576
60.3,460.0,1.25,53.9,1.23204498584881,54.251911478074405
60.3,470.0,1.25,54.5,1.2331145120252622,54.428317367967054
60.3,480.0,1.26,53.8,1.2347007175458917,54.22778992452625
60.2,490.0,1.24,54.0,1.2347477928429296,54.19395469836172
60.2,500.0,1.26,53.6,1.234134818650628,54.085159825314896
60.3,510.0,1.25,54.0,1.2312075646986025,54.27149648309292
60.3,520.0,1.24,54.2,1.2279272547544502,54.32590313592499
60.2,530.0,1.27,53.6,1.2303080433413836,54.07317902087154
60.2,540.0,1.25,53.6,1.2315144000638978,54.08298491076412
60.3,550.0,1.27,53.5,1.2380327039731989,54.07808747226935
60.3,560.0,1.27,53.6,1.238645928956414,54.1031607917681
60.3,570.0,1.27,53.5,1.2390328358472833,54.156299252054495
60.2,580.0,1.26,59.4,1.2350508835233698,56.02647801864504
60.3,590.0,1.26,53.6,1.235685869485284,54.420247246817055
60.2,600.0,1.25,53.6,1.2322725328077333,54.23148903549081
60.3,610.0,1.26,53.7,1.2367175649274835,54.42488869375717
60.3,620.0,1.27,59.4,1.2401216141566547,56.13551562246802
60.3,630.0,1.28,53.6,1.2442296114024423,54.43854255117905
60.2,640.0,1.26,53.6,1.2391284409770282,54.14258086663565
60.3,650.0,1.32,54.1,1.2808186713487948,54.36073169677702
60.3,660.0,1.29,53.6,1.2578806676443215,54.28722129711868
60.3,670.0,1.25,59.3,1.2815600611898375,56.10734371620244
60.2,680.0,1.31,53.7,1.273872210287465,54.92030894237628
60.3,690.0,1.31,53.9,1.2632315850000286,54.54393284717321
60.3,700.0,1.31,54.1,1.2589723637278394,54.354697331502805
60.3,710.0,1.31,53.6,1.2539722942065459,54.43754055463704
60.3,720.0,1.33,59.4,1.2766708158177493,56.117212826365474
60.3,730.0,1.27,53.4,1.2478698662499568,54.34228063165783
60.3,740.0,1.27,53.6,1.2468380280236384,54.25698320533244
60.3,750.0,1.25,54.0,1.2388949874428898,54.15238804745483
60.2,760.0,1.26,54.0,1.2441195252411863,54.189545573026315
60.2,770.0,1.27,53.8,1.2447364608185785,54.116283748482
60.2,780.0,1.25,53.6,1.24000249485855,54.06182344981674
60.3,790.0,1.26,53.8,1.2409213792936886,54.18247187747858
60.3,800.0,1.3,53.8,1.2544465036760974,54.180144149207095
65.3,10.0,0.08,65.2,0.1413684192160308,63.27208056944478
65.3,20.0,0.17,65.1,0.19253956081096285,62.22601172168265
65.3,30.0,0.33,57.8,0.32452784103574467,60.52156854482941
65.2,40.0,0.36,65.0,0.39856961212651126,62.79101463064171
65.3,50.0,0.58,59.6,0.5521238708166394,60.988987071266216
65.3,60.0,0.64,59.3,0.6308002065967445,60.11027181720291
65.3,70.0,0.66,58.2,0.6784089779855635,59.62019312713882
65.3,80.0,0.78,59.2,0.8040231448913504,59.45151946574018
65.3,90.0,0.85,57.7,0.895389052367209,59.554274299724554
65.3,100.0,0.93,64.9,1.0176216219936212,61.98509833320388
65.3,110.0,1.05,57.8,1.0977464796679144,59.69220220121817
65.3,120.0,1.17,58.9,1.1881424871663673,59.993917067228836
65.3,130.0,1.23,60.8,1.2143310077554568,60.67854330574602
65.3,140.0,1.25,61.3,1.2288679407424958,60.93511129760087
65.2,150.0,1.3,60.4,1.2454022935148374,60.68744274901692
65.2,160.0,1.24,61.4,1.22842777382337,60.986088723773115
65.3,170.0,1.25,60.8,1.2317590872619661,60.85188070985707
65.3,180.0,1.29,60.6,1.2439740139611224,60.83713892112015
65.3,190.0,1.23,60.7,1.2209600767862572,60.815412002581795
65.2,200.0,1.23,60.6,1.226953934376374,60.76817563173214
65.3,210.0,1.24,60.8,1.2203286500152495,60.839630862445006
65.3,220.0,1.25,60.8,1.2170450260528478,60.87664237218392
65.3,230.0,1.22,61.3,1.2153814020904457,61.030352565055026
65.3,240.0,1.25,61.1,1.223497754286184,61.04486199498666
65.3,250.0,1.25,61.3,1.223747463657115,61.03957218785776
65.2,260.0,1.3,60.7,1.2280188095849098,60.84209060962435
65.2,270.0,1.26,61.2,1.2286751856225073,60.89472535813608
65.3,280.0,1.25,61.3,1.2246632584365746,60.949693225838885
65.3,290.0,1.24,60.8,1.221839610632315,60.79500265577053
65.2,300.0,1.23,60.8,1.2245109565601098,60.77198774420367
65.3,310.0,1.24,60.9,1.2266167446029352,60.80422151563384
65.2,320.0,1.24,60.9,1.2256420882667696,60.79780736700644
65.3,330.0,1.27,60.6,1.234241593646879,60.81561763930925
65.3,340.0,1.26,60.8,1.2311179696844765,60.820327069240875
65.3,350.0,1.22,61.4,1.2248676790554092,60.973152188754355
65.3,360.0,1.22,60.7,1.2175307217596743,60.761261618686056
65.3,370.0,1.23,60.7,1.2201395160864554,60.7497210486177
65.3,380.0,1.24,60.7,1.223526379222747,60.748964574822125
65.3,390.0,1.3,60.7,1.2240732185171805,60.78560657514764
65.3,400.0,1.26,61.4,1.2203638294685322,60.96297550431458
65.3,410.0,1.24,60.9,1.220004002096299,60.85268569718568
65.3,420.0,1.24,61.2,1.2200908652325904,60.9195951271174
65.3,430.0,1.24,60.5,1.2206443711936905,60.71910455704899
65.2,440.0,1.26,61.3,1.2279186554609989,60.95416263064378
65.3,450.0,1.23,60.9,1.2204590263317656,60.8263241798517
65.2,460.0,1.25,61.5,1.224587115937616,61.019982253446564
65.3,470.0,1.24,60.6,1.220158102526529,60.83477713598777
65.3,480.0,1.25,60.9,1.2225276525448385,60.823369136313296
65.3,490.0,1.22,60.8,1.2142572025631506,60.79341266251769
65.3,500.0,1.25,61.3,1.2221267287396018,60.94574431467156
65.3,510.0,1.22,61.2,1.2144562787579138,60.91915450754268
65.3,520.0,1.23,61.0,1.2163639757488798,60.84356317453489
65.3,530.0,1.24,60.7,1.2197394995068147,60.75387336740604
65.3,540.0,1.23,60.6,1.2171750471066067,60.71425022694376
65.2,550.0,1.24,60.7,1.2226232758344673,60.777368648710286
65.3,560.0,1.24,61.1,1.2152029302929463,60.871424642362605
65.3,570.0,1.24,60.9,1.2125342207668839,60.82226740562753
65.3,580.0,1.21,60.8,1.2121060801266246,60.88204562093042
65.3,590.0,1.24,61.1,1.2152876899034397,60.916288384195425
65.3,600.0,1.23,60.8,1.221803125541868,60.8312668021641
65.3,610.0,1.25,60.9,1.2260229550121848,60.89762919230084
65.3,620.0,1.26,61.4,1.229467004241355,61.004990819498104
65.3,630.0,1.26,60.7,1.2304047256463844,61.00628578002875
65.3,640.0,1.25,61.2,1.2339256004963395,60.966683458341585
65.3,650.0,1.28,60.9,1.2594315209595572,60.91451251514498
65.3,660.0,1.26,61.4,1.2407741099827432,60.86667091024575
65.3,670.0,1.24,60.7,1.2797401463530704,60.878376493799045
65.3,680.0,1.3,60.8,1.262243984306187,60.90548631842457
65.3,690.0,1.29,61.3,1.2531250034965953,61.07073455584067
65.2,700.0,1.29,60.9,1.244444734371456,61.019586977588915
65.2,710.0,1.27,61.1,1.237974274632063,61.01520108695356
65.3,720.0,1.27,61.0,1.2509426456709232,60.96786934935045
65.3,730.0,1.26,61.0,1.236004003931398,60.87950727793388
65.3,740.0,1.27,60.7,1.2382809633506486,60.788180737838864
65.3,750.0,1.26,60.8,1.233897922769899,60.81465646619163
65.2,760.0,1.24,61.4,1.2276071519654308,61.01544042343993
65.3,770.0,1.21,60.8,1.2166955582168162,60.83334201917014
65.3,780.0,1.23,61.2,1.222321568414931,60.94598441418979
65.3,790.0,1.23,60.6,1.2218843146207,60.78255641153129
65.3,800.0,1.26,61.2,1.233208154861565,60.94469880655085
70.3,10.0,0.14,61.7,0.15936829559182894,63.99039127516598
70.3,20.0,0.16,70.1,0.1915635424683232,66.37353301100575
70.3,30.0,0.27,61.7,0.3076679401845831,65.78408241598044
70.2,40.0,0.34,69.9,0.37756684272837876,66.23434275836853
70.3,50.0,0.43,70.0,0.48995161163848955,64.40033736525542
70.1,60.0,0.62,63.1,0.6051406280592779,62.88078052294388
70.3,70.0,0.65,62.1,0.6514344335909791,62.5100221150636
70.3,80.0,0.74,63.1,0.7792180249900985,62.71381537667927
70.3,90.0,0.8,61.6,0.8239865045194478,62.21563251535116
70.3,100.0,0.88,69.6,0.9509180913735376,62.56823676971445
70.3,110.0,1.0,61.5,1.0195311853621578,62.449426166369676
70.3,120.0,1.18,63.1,1.110398690677693,62.94640644792647
70.3,130.0,1.08,61.3,1.0849300649223816,62.5838737754724
70.2,140.0,1.1,61.7,1.095141592569853,62.71595208495678
70.3,150.0,1.11,61.3,1.0922761387265516,62.72439306752191
70.3,160.0,1.11,69.6,1.0927236105740858,65.28562126921432
70.3,170.0,1.12,61.5,1.095538739793922,63.18580487517136
70.3,180.0,1.08,69.7,1.0854894983590555,65.49371605168332
70.2,190.0,1.06,69.7,1.0783343676642871,65.38670375512336
70.3,200.0,1.09,69.8,1.0790229050978433,65.4794175287341
70.2,210.0,1.11,61.3,1.0918159784899268,62.99820523217403
70.3,220.0,1.06,69.7,1.0695747874220631,65.67802032265276
70.2,230.0,1.09,61.4,1.0855278608141434,62.93740878903217
70.2,240.0,1.1,61.3,1.0884338019762536,62.92595876461807
70.3,250.0,1.05,69.6,1.0713326347502483,65.59220587156219
70.2,260.0,1.08,69.9,1.0818252789888876,65.57346024166893
70.2,270.0,1.09,61.4,1.0843302187929642,62.622301893690874
70.4,280.0,1.08,61.5,1.0696754506732238,63.276866589369455
70.3,290.0,1.07,61.4,1.0709363993986845,62.433034111093285
70.3,300.0,1.07,61.3,1.0760090072274613,62.38811818295197
70.3,310.0,1.1,61.6,1.0874080421903152,62.47580225481077
70.4,320.0,1.1,61.3,1.0884546730663547,63.21353544719817
70.3,330.0,1.07,69.4,1.0770604490870306,64.98501356606761
70.3,340.0,1.09,61.3,1.0780254788652663,62.80196354165346
70.2,350.0,1.08,61.5,1.0824289678304684,62.47815402202518
70.3,360.0,1.05,61.3,1.0652021156755704,62.532535500902135
70.4,370.0,1.07,69.7,1.065358239504278,65.8177353599564
70.3,380.0,1.09,61.4,1.0772816970888395,62.597636977952945
70.3,390.0,1.11,61.4,1.0847495504061009,62.48338771647834
70.3,400.0,1.07,69.5,1.0704344848717517,62.493929761693536
70.3,410.0,1.1,61.6,1.0779959482031805,62.50588050021895
70.3,420.0,1.09,61.7,1.0756638015204405,62.5268312387444
70.3,430.0,1.08,61.2,1.0752183453462263,62.36938197726977
70.2,440.0,1.1,61.4,1.0852252252782255,62.40703454583735
70.3,450.0,1.08,61.3,1.0717145987976973,62.558482691380995
70.3,460.0,1.06,69.7,1.0658692742051072,65.14237288320938
70.3,470.0,1.07,61.3,1.0693439496125166,62.85612285879519
70.3,480.0,1.09,61.4,1.0760986250199256,62.463806930653945
70.3,490.0,1.1,61.2,1.0790933004273362,62.41209100251274
70.3,500.0,1.07,61.6,1.0701079758347443,62.50817431143199
70.3,510.0,1.06,61.3,1.0659226512421554,62.49499171662406
70.3,520.0,1.07,61.3,1.0693277422226835,62.51494245514944
70.3,530.0,1.11,61.6,1.083177594937225,62.517626527008154
70.2,540.0,1.1,61.6,1.0879901890507406,62.490493159529834
70.3,550.0,1.09,61.7,1.078579183873075,62.561528004058985
70.2,560.0,1.1,61.5,1.0877823260441488,62.45772796991391
70.4,570.0,1.08,61.4,1.0680306799399446,63.43827860163842
70.3,580.0,1.07,69.6,1.0710951237763333,65.19338535410537
70.3,590.0,1.06,61.2,1.06799805781259,62.902136092630826
70.2,600.0,1.08,61.3,1.0846658430933018,62.54028372694275
70.3,610.0,1.07,61.5,1.0721494885529448,62.91135611826553
70.3,620.0,1.06,69.9,1.0700703040250983,65.13663958994523
70.2,630.0,1.07,61.4,1.085912841363204,62.6979349049213
70.3,640.0,1.08,61.2,1.0799599921354495,62.69974258442018
70.3,650.0,1.09,61.7,1.1073859346206048,62.86822681903932
70.2,660.0,1.09,61.7,1.1012571928985442,63.48638480564608
70.3,670.0,1.17,69.3,1.1457930491176842,65.69523910594663
70.3,680.0,1.13,69.5,1.1250768891943146,65.8433210639545
70.3,690.0,1.13,69.4,1.1124645365106478,65.83170962729832
70.3,700.0,1.15,61.7,1.1061357067789865,65.26101713124051
70.2,710.0,1.11,69.4,1.0953289250611928,65.21719432698424
70.3,720.0,1.1,61.7,1.1039293191497623,63.14842019120742
70.3,730.0,1.11,61.3,1.0920454512368374,62.70924186501354
70.3,740.0,1.11,61.4,1.0911509617577724,62.60315565084628
70.3,750.0,1.05,61.4,1.0715670225043665,62.606837608854086
70.3,760.0,1.1,61.4,1.0749343489226582,62.60772032980135
70.3,770.0,1.1,61.4,1.083999961448598,62.69446971741532
70.3,780.0,1.09,61.2,1.0814145770696837,62.88688500875651
70.3,790.0,1.05,69.5,1.0671459763821436,65.28289656908628
70.3,800.0,1.12,61.6,1.0883597538712397,63.034779290033555
75.3,10.0,0.12,65.6,0.15578402866856028,68.3137573889195
75.3,20.0,0.15,75.1,0.18873260887838797,71.01229632934916
75.3,30.0,0.26,65.4,0.3009556735763766,68.07895013699311
75.3,40.0,0.33,74.9,0.367901235246453,71.0004836852809
75.2,50.0,0.51,67.6,0.5081692432759949,68.62429643799757
75.3,60.0,0.62,67.1,0.5951226048277041,67.42653728977925
75.3,70.0,0.61,65.9,0.6318458453248251,66.89947082359814
75.4,80.0,0.76,67.0,0.7315698012658214,67.24658895217411
75.3,90.0,0.78,65.2,0.7924938115222264,66.55006667310451
75.4,100.0,0.96,70.6,0.9370973845033301,68.80122914326144
75.3,110.0,0.96,65.1,0.9715149716281868,66.91925496497132
75.2,120.0,1.11,66.9,1.0559817851131463,67.11418918205052
75.3,130.0,1.02,68.7,1.0204897655679188,67.68350094850442
75.3,140.0,1.04,69.7,1.0278496326536624,68.26369767133102
75.2,150.0,1.09,69.3,1.0531213021965795,68.2483597677104
75.3,160.0,1.02,69.0,1.022308487401415,68.81731436021505
75.3,170.0,1.01,69.5,1.0231720241949511,68.97609599677105
75.3,180.0,1.1,68.9,1.0495112022547153,69.01280400962733
75.3,190.0,1.03,69.6,1.0239259148869109,69.01977756512863
75.3,200.0,1.02,69.2,1.016164135244077,68.89471626141777
75.3,210.0,1.03,69.3,1.0181768607689785,68.92202467613119
75.3,220.0,1.03,69.5,1.0178895743729517,68.98729878556097
75.3,230.0,1.02,69.0,1.014922311818784,68.8535072002745
75.3,240.0,1.03,69.4,1.0150883825979482,68.97531256323023
75.4,250.0,1.05,69.7,1.022170714382437,69.16926474932546
75.3,260.0,1.03,69.3,1.0174004883934902,68.89172814243854
75.3,270.0,1.02,69.3,1.0142932258393222,68.76541350326512
75.3,280.0,1.03,69.2,1.016925951364224,68.73378858464545
75.3,290.0,1.02,69.3,1.0140586768891269,68.70062728093447
75.3,300.0,1.03,69.0,1.0175514143349575,68.68873569564798
75.3,310.0,1.04,69.5,1.030210780084089,68.82684105860372
75.3,320.0,1.05,69.4,1.0385389659542654,68.81384794743835
75.3,330.0,1.01,68.4,1.0193730617164323,68.52673133714569
75.3,340.0,1.04,69.1,1.0223009042525788,68.59610489264703
75.3,350.0,1.02,69.2,1.0198869631108145,68.73294893034625
75.3,360.0,1.02,69.4,1.016626355302383,68.66658915251416
75.3,370.0,1.03,68.8,1.0189990808272849,68.62896270801541
75.3,380.0,1.06,69.3,1.0275118182731169,68.77266807097115
75.4,390.0,1.05,69.6,1.0231674833909385,69.01001090344417
75.4,400.0,1.04,69.8,1.0177912060099228,69.01050986190805
75.3,410.0,1.0,69.0,1.0043566793575511,68.69931414043769
75.3,420.0,1.04,69.3,1.0156721288814774,68.7751543626056
75.4,430.0,1.04,69.2,1.0154045217710574,68.84343052841209
75.3,440.0,1.01,69.3,1.0076909985228446,68.78553480694154
75.3,450.0,1.02,69.5,1.0099958204076955,68.77817502910958
75.3,460.0,1.04,69.2,1.0165235862158013,68.79162060830767
75.3,470.0,1.05,69.6,1.0145503464442762,68.89726083047557
75.3,480.0,1.02,69.1,1.010230440006084,68.75110105264355
75.2,490.0,1.03,69.6,1.02274543565715,68.35391057450246
75.3,500.0,1.02,69.2,1.0102681095312305,68.77288149697955
75.3,510.0,1.01,69.0,1.0071296586416423,68.84292019326857
75.2,520.0,1.01,69.3,1.0169100829883877,68.40249790767305
75.3,530.0,1.05,69.9,1.0199752840994079,69.0096006376045
75.3,540.0,1.01,69.3,1.0084297674177347,68.98877419310578
75.3,550.0,1.03,69.3,1.013984238815135,68.9443477486071
75.3,560.0,1.03,69.6,1.0150095172117415,68.90912130410837
75.3,570.0,1.04,69.5,1.0183611898992733,68.87776152627636
75.4,580.0,1.02,69.0,1.0106804347480811,68.89901693924276
75.2,590.0,1.05,69.7,1.031865043677934,68.45298711031853
75.3,600.0,1.04,69.2,1.0201902945707515,68.76777786148044
75.3,610.0,1.04,69.2,1.0209998991773799,68.77081436050388
75.4,620.0,1.04,69.3,1.0140744722597739,68.86017749832476
75.3,630.0,1.01,68.6,1.012965166229578,68.57568888442958
75.2,640.0,1.02,69.4,1.0284853217355343,68.33344204164239
75.3,650.0,1.11,69.1,1.0746347430298253,68.72619043443967
75.3,660.0,1.05,69.0,1.0460164821072724,68.72466138854112
75.3,670.0,1.06,69.6,1.091520087623604,68.98198999775869
75.3,680.0,1.1,69.4,1.0636451653787626,68.94259839619622
75.4,690.0,1.1,69.2,1.0434311035417871,68.89020084194999
75.3,700.0,1.08,69.5,1.0395132552873054,68.94210436054468
75.3,710.0,1.04,68.7,1.0208058442476102,68.69533090887423
75.3,720.0,1.03,69.3,1.0366474521841424,68.85918574285847
75.2,730.0,1.04,69.5,1.038436746364148,68.41238568258737
75.3,740.0,1.05,69.5,1.029534766734226,68.83127416041336
75.3,750.0,1.02,69.3,1.0200708301892547,68.83246080185215
75.3,760.0,1.04,69.5,1.0244400600270422,68.88404896916992
75.4,770.0,1.04,69.7,1.0211300645346642,68.89424433850893
75.4,780.0,1.02,69.8,1.0158558779706917,68.8472976466144
75.3,790.0,1.0,69.0,1.021990440118668,68.72474154756615
75.2,800.0,1.05,69.2,1.0373193288180402,68.28826046926103
80.4,10.0,0.12,69.3,0.15428662745247929,69.69528252506032
80.4,20.0,0.22,69.8,0.2115984345235728,70.20002910709157
80.2,30.0,0.29,69.2,0.30199129407430103,69.69314511551887
80.3,40.0,0.32,79.8,0.35667624713018775,70.82206967396371
80.2,50.0,0.5,71.4,0.4938443111023571,70.37448144987124
80.3,60.0,0.57,70.8,0.5607140771555837,70.04506768929696
80.3,70.0,0.59,69.5,0.5971122275313644,69.53948426754951
80.4,80.0,0.74,70.7,0.6970798081110804,71.2777824120807
80.3,90.0,0.79,69.3,0.7761222236031666,69.99360217526439
80.4,100.0,0.84,79.3,0.8696542712361671,72.98250072816802
80.3,110.0,0.91,69.2,0.9090904392485978,69.82576683436785
80.3,120.0,1.07,70.9,0.9857278743988506,70.36961572759697
80.3,130.0,0.93,68.8,0.9543007927312687,69.88864748287395
80.3,140.0,0.92,70.0,0.940512544531774,70.16930661211336
80.3,150.0,0.96,69.4,0.9533807259854603,70.10503784990631
80.3,160.0,0.97,69.3,0.9571418472966485,70.06743773101742
80.4,170.0,0.92,68.9,0.9351876820632574,69.83041487945495
80.3,180.0,0.98,69.6,0.9632149982461395,70.027803275612
80.4,190.0,0.93,69.3,0.9308030212516846,69.96847609055337
80.4,200.0,0.92,69.5,0.9254641667505024,70.02642185064458
80.3,210.0,0.95,69.7,0.9400672310973756,70.08796834722668
80.3,220.0,0.92,69.6,0.9315663349296205,70.14648285379172
80.3,230.0,0.93,69.4,0.9321787840161276,70.19349528054956
80.3,240.0,0.91,79.9,0.9326978997693015,73.40070770730742
80.3,250.0,0.92,69.6,0.9360436821891419,70.46932165994407
80.3,260.0,0.9,68.9,0.9374027979423157,69.89100255490764
80.3,270.0,0.95,69.3,0.9381819136954895,69.75694738656651
80.3,280.0,0.93,69.2,0.9341842726138756,69.79135981332436
80.3,290.0,0.92,69.4,0.9301233764461185,69.8527722400821
80.4,300.0,0.91,68.9,0.9222805571236359,69.81111878956126
80.3,310.0,0.92,69.5,0.939701339556523,69.88999861947664
80.4,320.0,0.93,69.1,0.9495321028644955,69.77781183562246
80.4,330.0,0.93,69.6,0.9332586057177297,69.95033409658632
80.2,340.0,0.95,70.3,0.9421552705525149,70.0846469318174
80.4,350.0,0.92,69.7,0.9237990942614109,70.010515860813
80.3,360.0,0.93,69.6,0.9330543626320097,70.00306083151605
80.3,370.0,0.92,70.2,0.9304822085678293,70.16467478415285
80.4,380.0,0.91,69.1,0.9209497355883155,70.08328800029864
80.3,390.0,0.96,69.5,0.9432579362022595,69.96530116354731
80.4,400.0,0.95,69.8,0.9299825324502093,70.0769064493224
80.4,410.0,0.93,70.0,0.9300040241629839,70.08378554274687
80.4,420.0,0.95,69.9,0.9297657785041095,70.06026463617134
80.3,430.0,0.94,69.4,0.9317064450909539,69.87854446608671
80.3,440.0,0.92,69.2,0.9255150017745581,69.81875689284458
80.3,450.0,0.91,69.2,0.9212103809294587,69.81476931960239
80.3,460.0,0.94,69.7,0.9300151055464629,69.98892196260252
80.2,470.0,0.92,69.9,0.9275366596385402,70.01003406134274
80.3,480.0,0.94,69.7,0.9304055786261445,70.02474681611814
80.3,490.0,0.93,69.7,0.9285677393406118,70.02435924287595
80.3,500.0,0.94,69.9,0.9246232453093415,70.08137319551263
80.3,510.0,0.92,69.4,0.9210120846114045,70.03278562227042
80.3,520.0,0.87,79.7,0.9071609239134688,73.25019957490723
80.3,530.0,0.9,68.8,0.9134097512946028,70.2114120016649
80.3,540.0,0.93,69.9,0.9253328003439805,70.13242442842281
80.3,550.0,0.94,69.8,0.9278064590201265,70.10543685518051
80.4,560.0,0.9,68.9,0.9104568543114876,69.74178493053867
80.4,570.0,0.92,69.1,0.9104941736156358,69.7911306906298
80.3,580.0,0.91,69.9,0.9198134035048373,70.05382462691749
80.3,590.0,0.93,69.1,0.9255449244055651,69.99600402144868
80.3,600.0,0.94,69.3,0.928846196626175,69.89910515670256
80.4,610.0,0.92,69.1,0.9168802922120296,69.80629511031592
80.3,620.0,0.93,69.9,0.9301641279773858,70.06457409387713
80.2,630.0,0.94,69.7,0.9341437096230214,69.93668534626327
80.4,640.0,0.92,69.5,0.920636831103371,69.93559970798093
80.3,650.0,0.96,69.5,0.9746941015610299,69.95339444271532
80.3,660.0,0.96,69.7,0.9612061620648686,70.00556097103569
80.4,670.0,1.03,69.2,1.0304087380972857,69.86330238129032
80.4,680.0,0.94,69.0,0.9710284222046491,69.80793405039833
80.4,690.0,0.95,70.1,0.948886218454108,69.97060794699414
80.4,700.0,0.98,70.2,0.9472494287843978,70.18906798105546
80.3,710.0,0.97,69.2,0.9458192766243325,69.90517491675476
80.2,720.0,0.97,69.7,0.9689915840781023,69.96221365123719
80.3,730.0,0.95,69.7,0.9445910023925574,69.92438701484214
80.4,740.0,0.94,69.8,0.9349653422906987,70.10991665758294
80.3,750.0,0.92,69.1,0.9345147267227818,69.8845867381494
80.4,760.0,0.92,69.4,0.9288527832293394,70.14751638089028
80.4,770.0,0.94,70.1,0.9349165615534668,70.21585493883299
80.4,780.0,0.92,69.2,0.9298494025773852,69.94983924059088
80.3,790.0,0.92,69.4,0.9344991826337926,70.04101361016538
80.3,800.0,0.95,69.8,0.944305764821833,70.10893124525651
85.4,10.0,0.09,73.0,0.15126490449903968,76.8551320789887
85.4,20.0,0.15,85.0,0.21002501140406676,80.30356467176213
85.4,30.0,0.25,73.0,0.2994215524574158,76.58705300665818
85.3,40.0,0.3,84.8,0.3650378027429777,80.84076200550112
85.4,50.0,0.5,75.1,0.4827921833369196,78.56693987008452
85.4,60.0,0.55,74.5,0.5439802176129559,76.46730555306101
85.3,70.0,0.64,73.2,0.603922372866888,76.09279179963298
85.4,80.0,0.71,74.7,0.6823386872871741,76.33011531851314
85.3,90.0,0.73,72.9,0.7453025763247081,77.14373894318757
85.3,100.0,0.9,78.3,0.8864247061932529,78.1778776738507
85.4,110.0,0.93,72.9,0.9050623736937032,76.38211985624969
85.3,120.0,1.01,74.5,0.9567950577455747,78.82513331998116
85.3,130.0,0.89,82.3,0.9192457545381767,80.43311896246318
85.4,140.0,0.93,79.2,0.9320158555411583,79.84877138351541
85.4,150.0,0.98,79.3,0.9471099965819398,80.04863111658831
85.3,160.0,0.97,80.2,0.9441462912711188,80.37498054566576
85.4,170.0,0.89,82.2,0.9218860596968869,80.1539750687776
85.4,180.0,0.97,79.8,0.9469735671672048,80.18501702124976
85.4,190.0,0.95,79.6,0.931339645477478,80.1472907273045
85.3,200.0,0.9,81.8,0.9118226310209545,80.9373840622654
85.3,210.0,0.89,81.8,0.9081751288275017,80.94068520972633
85.3,220.0,0.89,81.7,0.9073973440222037,81.05078398549726
85.3,230.0,0.89,82.2,0.9076795592169058,81.09270380564709
85.4,240.0,0.88,82.6,0.9049174848417539,81.10659959422117
85.2,250.0,0.88,81.3,0.9140016244304275,80.80636289988522
85.3,260.0,0.94,79.2,0.921355727658679,80.92538923422288
